review,rating
"I am currently having issues with WhatsApp now where if I view a status update that has music or sound it overlaps onto the other status that does not have sound that I will view. Another thing, the status updates of people are missing like for instance yesterday a friend of mine had posted 30 status updates and I only got to view 17.
Where did the other 13 disappear off to and no it wasn't past 24 hours that she has posted them.
Another thing the views on my statuses are not making sense, for instance if I post a status update at 8:40 and three more after that, a person will appear on the views on the three other updates and not on the first, it's like how did they jump the first to the second, third of fourth?",3
"Hi there It would be great if you could add an additional feature where you can pre-schedule the sending of a message. There are times when I’m laying in bed late at checking my messages and want to respond, but choose not to, because it would be impolite to send a message in the middle of the night. Then when the morning comes I get side tracked and busy and end up forgetting to respond to the person! Introducing this feature would also help me with my planning, so I can draft messages to contacts in advance and not have to worry about sending it on time! Thanks :-)",5
"My overall experience using Whatsapp has been very good. It’s a well-made app with impressive features and it does what it’s supposed to do. 
However, there are some adjustments and improvements that could greatly enhance overall experience. Things that need work include:
1.) Large file sharing - larger media documents are automatically downsized by decreasing the quality. There should be an option you can choose to send the document in its original size.
2.) Dark-mode Compatibility - Whatsapp should be able to be viewed with a “dark-mode” interface based on user preference. It is much more comfortable for some people and would be great feature to help boost the overall ease-of-use of the app.",4
"During the first few years of having my iPhone I never really had many issues using WhatsApp. In the past year or more this app has made my blood boil. Some will say that maybe it’s because my phone is from 2020, it’s getting old. Then why would I still get all my notifications and messages from iMessage the second they are sent to me?! Even when someone calls me on WhatsApp, there’s a chance it doesn’t ring at all!!! 

While typing the volume of the keys just ramps up for no reason, when someone messages me; even when my data is on, it doesn’t notify me or doesn’t even come through for that matter. I have missed important calls and messages because of this app’s incompetence. And just this morning I had missed 2 calls and a few messages that were important to me.",1
"When posting a video on WhatsApp status, it’s frustrating to manually split the video into 30-second parts. Often, I lose track of where the next part should start, which leads to repeated segments or missed content. It would be great if WhatsApp could introduce an automatic video-splitting feature.

An automatic video-splitting tool would streamline the process, ensuring seamless transitions between parts without any overlaps. It could also allow users to specify the end point of the video, making it easier to adjust without the hassle of managing each segment. This would make posting longer videos much more efficient and improve the overall user experience.",3
"WhatsApp is a fantastic app that I would be absolutely lost without, I can keep in contact with loved ones from across the globe without the need for a roaming SIM card. The only thing I desperately wish it had is better accessibility on my Apple Watch. I know that some 3rd party apps have begun to develop this but I would really like to have this as a plug in to my existing app, with the functionality to view conversations, images, play voice notes and reply and view full messages all from the watch and not just the conventional notification on the watch face. 

The above stated is the ONLY reason this app doesn’t get 5 stars. But all round an AMAZING app 👍🏻⭐️⭐️⭐️⭐️",4
"just a suggestion, can’t you make an option whereby we can log out of WhatsApp just like we can on instagram, and still be able to log in without loosing any information or messages sent while being logged out. 
Honestly just an option where we could ‘take time off’ but while still being online but with people not knowing you are by letting it stick on one tick until the user decides to make it 2 ticks. 
i sometimes don’t feel like texting anyone or even being online but I have to for the sake of loosing important information like school work…",5
"I can’t tell you how many times I accidentally pressed the call button while viewing a message on WhatsApp and quickly tried to cut the call but it still reflected on the other person’s phone as a missed call and they called back only for me to apologize and say it was a error. Is there a way that when the call button gets pressed, a message comes up with a yes and no box to confirm if you really want to make that call before it actually dials the number so that errors can be cut before the call is actually made. 
Pls, pls try to come up with some idea so that ppl don’t make calls in error.
Thank you.",4
"A couple of months back I had a problem with WhatsApp immediately kicking me out the app as soon as I I try to login. Well, it seems that problem is back again 22 June 2023. I can't access my WhatsApp and within seconds waiting to load it just kicks me out, please escalate this issue to the relevant department. I'm so disappointed that this has become a recurring problem and this time I'm hoping it will solved less than 48hours!!! Also, my WhatsApp still doesn't receive calls when the app is not open and you guys still haven't resolved my issue since I first reported, if I close the I don't receive any calls - only to find missed calls notification the next time I open the app. Please escalate this issue to the relevant department. This used to be the one app I knew I could count on",1
"This app has been a standout choice for seamless communication over the years, offering a user-friendly and efficient platform. However, recent updates have steered the app towards integrating social media elements, such as reactions, statuses, and channels, which seem to divert from its core purpose as an instant messaging service. While innovation is vital, the addition of these features appears unnecessary for the app’s primary function of facilitating communication. It’s important for the development team to consider allocating their resources more judiciously, focusing on enhancements that reinforce the app’s foundational communication capabilities rather than expanding into areas that don’t enhance user experience. WhatsApp has already established itself as a leading communication tool; maintaining its simplicity and reliability should be paramount.",1
"WhatsApp is an all-round great cross-platform messaging app. I do - however- have one grievance with replying from notifications on the the home/lock screen. Each time I reply (to groups, personal chats, etc) I get a message from WhatsApp saying “⚠️ Could not send reply to ... ⚠️” and when I go into WhatsApp to check, it has been sent. At first this was tolerable but now has become tedious and irritating.

Furthermore, WhatsApp could maybe start looking into message animations like those iMessage use. It makes chats fun and expressive.

Love the app and the way it connects you with people in your life.",5
"The new update make the app busy, if it’s possible, it would be nice to have a way of controlling the app to not have the channels, right now if feels like on your face.  I understand it had to be introduced, but having an option to eliminate it, or deactivate it would be great.

What’s app has an intimate connection to us, such that it was a tool used to connect with immediate family and close friends, having channels takes that feel away making it feels like another public social media app. Where we connect with “other public figures”.",5
"The recent update is totally unnecessary…Whatsapp got rid of a lot of useful features like previewing statuses or what they now call ‘’updates’’. You hid the “delete status option” most people even thought you discontinued that. Worst of it all if you’ve posted a lot of statuses you can’t view a specific status you now need to view all statuses even if you want to delete the last status you have to go through everything you’ve posted!!🤦🏾‍♀️🤦🏾‍♀️

The only good thing about this update honestly is being able to edit texts.",5
"I appreciate efforts you guys put in to develop these useful things for us. And WhatsApp’s a great tool today, helps to stay in touch with our loved ones. Allow me express my gratitude first for this valuable app

If I may request this trivial option, not really necessary but might add more fun: can you give us an option for “Display name”. That is the name that appear on the chat is different from the saved contact names. You understand that we have friend so close to us that have nicknames... and our phones has given us a provision to add in that nickname but WhatsApp cannot use it. Please and thanks",5
"Whatsapp is one of my favourite apps.
The new updates, giving Mehta a prominent spot is unpractical. This used to be the space we looked for friends. I never go to Whatsapp to search for anything else. 
Why did you have to change the way the conversations are displayed. We now have new messages for which we need to scroll around to find, unless we remember to tick the unread button. This makes no sense and I do not understand the logic at all.
Change is not always improvement. I love the app, but please do not make it less user friendly just for the sake of having a newer update!
Freda",4
"WhatsApp your updates have become more like downgrades ever since Mark was introduced as a new CEO🚮.. Tell me why this update only shows editing tools when one uploads status updates straight from the app and if one tries to upload status straight from gallery the editing tools don’t show, one can only type a caption. What is this??? So now we have to upload from the app?? What if I want to upload last years picture ?? See how inconvenient this update is?? 

Am so bored with WhatsApp developers really clearly what are they developing ??",5
"Firstly, I don’t like the channels stuff, it’s annoying. Secondly, why can’t we search for people’s statuses anymore? INCONVENIENT! And why can’t we “select all” our statuses and delete them, now we have to do them one by one which is so annoying. Also, there’s this really infuriating thing happening when I sometimes post videos to my status, and the visual and audio don’t match. I thought there was something wrong with my phone at first, but after speaking to other people about it, apparently it’s “normal” and happens to everyone. It’s embarrassing, because we’re just all looking dumb. Most important thing I’m at my wits end is, the quality of our videos being absolutely destroyed when we post a status, without fail. Please fix these issues.",1
I hate this new feature with Channels. It’s cluttering up the app. I think we should have the option of muting channels so they don’t appear on the screen everytime I go view my friends status. I know it’s a new feature and you gotta show it to us but give us back the choice to not see it. WhatsApp started out well as a cheap messaging service. Now it’s going full social. No! You’re doing too much. If you can’t stop yourself from doing these upgrades then at least give us the option to not be a part of it.,5
"I too love the App. I would like the size of videos to be increased as well as the number of pics for sharing to be increased. The 30 pics makes story telling limited especially for visual learners. The limitation of the size and type of attached documents can also be reviewed against other Apps like WeChat. Animations and emojis to also be competitively reviewed against imessenger and WeChat. 
 
People don’t have wait until an  email is received or read therefore as a business tool, especially connecting with staff internationally makes Wapp an exceptional application. 

Thank you WAPP teams for making the WORLD smaller 🗺.",5
"A suggestion for WhatsApp!!! You have an amazing app. I use it multiple times a day. Because of this it has filled up my iCloud. My suggestion is for you to incorporate a feature where you can choose which chats you want backed up.

Another suggestion. Give groups the option to create topics of conversation that members can join. This will allow you to opt into a convo rather than having to create a new group. If you don’t opt in you won’t be bothered with the messages and your chat won’t be clogged with info you don’t need.",5
"The latest updates are so unnecessary, first of all, i dont want to ask meta ai for anything i just want to talk to my friends and family, if i was ever curious id use google so the meta Ai search button is pointless. And then the colour of the app, as much as ive gotten used to the new ridiculously ugly colour that throws me off completely, its a disgusting green, i enjoyed the blue colour so much because it made sense and didn’t clash with anything. The green is an eyesore, to be frank. Please bring back the blue colour. Then lastly, ive noticed that the online badge/ dot for ios has dissapeared too and i always think theres some bug thats not showing up or hasnt been fixed and it makes my experience really stressful.",2
"As a long-time user of WhatsApp, I have always appreciated the simplicity of the platform. However, this recent change feels like a step in the wrong direction.

The green color scheme not only feels  unappealing but also lacks the aesthetic appeal that made WhatsApp so popular among users. The previous color scheme was neutral and easy on the eyes, making it ideal for prolonged use. The sudden switch to green feels like a departure from the minimalist design that many of us have come to appreciate. The  lack of options to customise or revert to the previous color scheme is even more disappointing. 

By forcing this new color scheme without offering any alternatives, WhatsApp has effectively taken away that freedom of choice.",2
"After updating whatsapp, it is no longer syncing my contacts correctly. I’ve followed the guidelines on setting permissions etc but with no luck. I can’t even view all my contacts when I go to Invite To Whatsapp. I also don’t receive any statuses anymore which I’m assuming has to do with the fact that all my contacts aren’t synced. Please fix.

UPDATE
The problem was with iOS that recently made that your contacts on your sim don’t show without you manually importing them now. You need to go to settings, contacts then import from sim.",5
"You gave us all these new updates and you’ve no included channels but decided to do away with the most important features to some of us… I mean I can’t select the status updates I wish to delete anymore , I have the go to each post to delete and once you delete it takes you back to the channel and  WhatsApp status interface. You upload a status and it doesn’t go through , there is no option to go that status to click on repost 💀😢 you literally have to delete that one and repost again 🥱😑 hate it… I wish there was a setting to switch off channels for those of us who aren’t really interested in turning WhatsApp to a twitter account where we follow the verified channels 🥴🥱",1
"The absolute gall of this app to ask me to write a review. I absolutely cannot believe how pathetic the service I have received is. Never in my life have I experienced such a blatant lack of security through the inept, incompetent, indolent support. My account was stolen by a thief who set up two-step verification on my behalf — essentially locking me out of my account; I therefore could not access my account. The only option I had was to wait 7 days to reset my account — WhatsApp’s tech support could be of no help — so they insisted. They responded tardily, if at all, and never addressed the root issue. I must have sent 10 emails, 2 of which were met with cursory, desultory responses. I seriously cannot expound enough how abysmal and dismal I have found their customer-contact support. Thanks for absolutely nothing!",1
"I understand Channels is probably WhatsApp’s attempt to turn a profit after being bought by Facebook. However, please add an option in settings to turn it off completely! 
You can also no longer “preview” statuses, or messages outside WhatsApp. This latest update is definitely a step back. 
Communities also now have all their sub-groups grouped into one in Chats - you can’t mute them or archive them! What’s the point of doing that? I have some communities that I’d rather not have notifications from, why is the only way around this to leave every group that’s part of the community?",3
"Whatsapp is absolutely brilliant. This multifunctional social networking application is by far in a league of its own. The only disappointment I'm having with the application is it's working a lot slower in this new update. I have an iPhone 7, 256 GB running on the latest IOS. Whatsapp tends to a lot more rugged and less fluid in its animations and it's just generally running slower than before. Please fix this as soon as possible as I use whatsapp all the time and have no intentions of moving to another social networking application.",5
"Not gonna lie WhatsApp has been the most valuable app on my phone for a VERY LONG time... but you keep on updating it for the same reason over and over and over again. If you want to do anything make it less glitchy when 100+ messages appear from nowhere because I’ve had lots of my closest friends complain about the glitchy-ness of it. If you wanna update make it about that or any other problems people complain about and not what you think is probably best 

You want people to rate this app and tell you what to fix, well, HERE ME REVIEWING IT!!",5
"I have an iPhone 7, and have tried everything to sort this specific problem out but I have no idea what to do as there are several recurring problems that I struggle with

1) often it won’t let me record voice notes. I press the record button and it either freezes the app, or it just simply stops recording 

2) I experience difficulty when trying to place WhatsApp calls; it either acts as if it’s calling but there is no ringing tone and when the person answers, there is no audio. Or when I try make a WhatsApp call, it won’t allow me and it sends a notification saying “Can not place WhatsApp call as you are already on another call” despite me not being on any call",2
"Having to deal with the constant pop up of “sorry there is not enough storage space” and it not allowing me into the app. 
I’ve noticed this has become a common problem on IPhones. Although I’ve made space (by deleting all other apps, 90% of my media etc) nothing works and I’m constantly kicked out of the app. Don’t understand what the problem is because I have space on my phone ?? Had no luck finding help online on how to fix the issue.
I just don’t understand why it’s telling me I have no space and when I need to get into the app it tells me to make space and doesn’t allow me to answer my messages.
Please fix this, it’s frustrating",3
"I love WhatsApp it's so convenient honestly have no problem with it whatsoever, however I would prefer being able to have an option whether I want people to know I'm online or not, there are just to many stalkers out there and them always knowing whether someone is online or not is an issue. I'm a very private person and therefore would love to have the option to turn of the online that appears when I'm online 😊",5
"This update is quite ridiculous as the app is now exactly the same as Snapchat and Instagram. It was understandable for those apps but for WhatsApp it's quite irrelevant. 

Firstly it's terrible that I can't even find my own contact list on the app when I want to message a person and it's bad enough that I don't want to post a picture for a status but regarding that I can barely even see if my friends or family even viewed my ""status"". I feel like it's rigged because the originality level is quite low currently.

I would prefer that the old status system comes back along with viewing your contacts properly as this update was poorly made and is clearly causing a huge problem against it.

If the old WhatsApp was back we wouldn't be having these problems currently.

Please consider the feedback you receive as it's pretty crucial to the next update you will create.

If you want to make this update succeed then please fix the views honestly.✨

Video quality when you post has been quite tragic or when you record yourself on the spot . Really upsetting .",2
"So WhatsApp recently added a few new updates one of which is the channels. I really don’t understand why I can’t remove it if I don’t want to see them but that’s not my biggest problem, my biggest problem is not being able to mute or unmute a status by tap and hold instead I am forced to view the status and only then am I able to mute or unmute someone. In what world does that make any sense that I now have to view a status that I don’t want to view in order for me do a simple thing as unmute or muting a status. Why fix something that is not broken? Not sure if it was an oversight by the developers but bring back the tap and hold functionality to mute and unmute statuses only then will I update my rating.",1
"As I said WhatsApp is great but there are some bugs, like when you play voice notes on iPhone and you want to adjust the audio  or rotate your screen, your screen blacks out and stops or restarts the voice notes. Another thing is if you are on a audio call and you want to look at the screen it flickers and sometimes just completely blacks out... I’m a bit annoyed at that bug especially when I want to put the call on speaker. 

I think it will be great if you add a PiP mode on the iPhone like on Androids.",4
"Thank you soooo soooo much for all the. Updates, what oils life be without this I use it as a storage device as well for keeping notes and links that may need quick access to. 

One thing I would appreciate is to be able to disable or enable the update statuses all together I don’t want my WhatsApp to show me what people are doing or feeling like I’m on insta or fb. This will make my day. Like the option to see people’s last login times. If you don’t want to see there last login time they also don’t see yours. 

Thank you soooo much.",5
"I’d love the feature of being able to get notified only for the first of a string of messages from the same chat, for those people who send multiple messages in quick succession. I know I can silence chats and such, but for work groups, friend and family chats etc, having a message notification go off and then automatically silence the notifications for that chat for several minutes to save constant notifications while being busy with other things would be brilliant.",4
WhatsApp has made a lot of changes to make the most of the app and it has made things a lot easier !! However after this update I am not unable to play a voice note from one chat and move to another chat whilst still listening to the voice note which I was previously able to do. Another issue is if I send a message with emojis as soon as the message is sent it automatically sends you back to the typing keyboard which is annoying because it never used to do that and I prefer to make my own choice to go back to the typing keyboard or not after sending a message.,3
"Hi 
All round excellent app. But since the last 3 updates, any incoming call or outgoing, cuts off my WhatsApp call instead of putting it on hold. And whilst on WhatsApp calls, pics and videos are not getting downloaded. I’ve checked all settings and all are on to receive on wifi and network. Issue with call dropping and the downloads on call started after the recent app update. Using an iPhone. Other phone users aren’t having this issue.",5
"WhatsApp is a great app. Have no complaints. I do, however, have a suggestion on what can be added to make the app even better. I suggested this to friends and we all agreed that this would be great to have. Chats could have a “pinboard”. This is similar to starring a message, yet when you pin a message on the pinboard, all chat members have access to these pinned messages. This will definitely come in handy. Starred messages are only for the individual person.
Hope you consider this.",5
"WhatsApp has always been a reliable way to connect with friends and family and over the last few months, we have seen some updates that really encompass all we need in a messaging app. 

However, I am very surprised that there is not a Apple Watch version of this application so that this incredibly useful app can be of assistance on multiple platforms. 

Seeing as though we are now on the 6th version of the world renowned Apple Watch, I would expect developers to use some initiative and create a suitable, stable version for the new, yet well established, technology out there. 

Of course there is the Web Version of WhatsApp for your laptop which could suggest that WhatsApp may have something in the pipeline for our wrist friends but how long is the wait? Another 6 more versions of the Apple Watch later? 

Let’s wait and see. 

4 stars for now but an admittedly top performing application. Well done WhatsApp Team.",4
"The latest version of WhatsApp has features that I , and quite a number of people I know,  uncomfortable...
They’ve removed the “typing” feature so you don’t know if someone is replying to you or not which is really frustrating and they’ve removed the “online” feature so you don’t even know if the person  you wish to speak to is online or not.
I don’t see the reasoning behind this but if the App wishes to remove these features they should at least make it an option such as suggesting this feature in the settings.
Not everyone agrees with this version of WhatsApp.
I’m appalled and feel very reluctant to use this app, please do take my opinion into consideration because I’d hate to see this App get shutdown.",1
"Unfortunately the privacy settings for statuses keeps deleting all the people you’ve excluded and allows your status to be visible to everyone, an absolute joke and can and has put people at risk. 
Very aggravating. Especially considering I went to bed last night with six people excluded to wake up to zero people excluded and everyone had seen the status which included my location. Some of those people were excluded because they pose a genuine danger to me. But thanks WhatsApp. We have emailed and the response we got was an actual joke, didn’t answer any questions and told me to “learn how to change your status” I do know how, I also knew how to exclude the six people. Yet, a month after being excluded from seeing my status IT WAS SUDDENLY MIRACULOUSLY VISIBLE TO EVERYONE",1
"Listening to long VNs was always an issue because you had to stay in the chat/in app. It’s great to finally be able to leave the chat and pause and continue on the first play of a VN.

I do have a bit of a bug with sending locations. When sending a specific location the search does not show the searched for location on the list. Only suggested locations near me are shown",5
"Since the previous update, there has been an overlapping voice in video statuses I assume this is caused by the fact that you can now make audio status. 

Whenever I play a video on statuses and cut it short to move to the next status the audio of the previous video is carried on to the next status, this happens all  the time I am using OS. I have also checked with other OS users and they have been experiencing the same issue, kindly resolve. 

Thank you.",5
"As a longtime user of WhatsApp, I'm deeply disappointed with the app's sluggishness in delivering updates. It's incredibly frustrating to see other messaging platforms innovating and improving rapidly while WhatsApp seems to be stuck in a perpetual state of inertia.

The delay in updates not only makes the app feel outdated but also raises concerns about security and reliability. With each passing day without an update, users are left vulnerable to potential threats and vulnerabilities that could have been addressed with timely patches and fixes.

Furthermore, the lack of transparency from WhatsApp regarding the reasons behind these delays only adds to the frustration. Users deserve to know why updates are taking so long and what steps are being taken to expedite the process.

Overall, the sluggishness in updating WhatsApp reflects poorly on the app's commitment to providing a modern and secure messaging experience. Until this issue is addressed, I can't in good conscience recommend WhatsApp to others who are looking for a reliable and up-to-date messaging platform.",1
"WhatsApp is amazing!!

Feature Request: please could you add a feature where as admin of a group I can limit the number of msgs an individual can send in a day. Ie. I don’t want to mute the group but there’s a family member I don’t want to remove but I desperately need to limit the amount of msgs they can post in the group per day. We all get bulk pictures or a cascade of msgs when this person is bored. So a feature to allow me as admin limit the amount of msgs an individual member can send would help return my sanity, thank you.",4
"App has become too complicated, trying to be everything to everybody.   It feels buggy, I was struggling  to edit a message in IOS.   Curser was difficult too control.   I also use the desktop version a lot but that that now has too many settings and does not always work as it should.    Particularly voice calls are unreliable, I use an older Win 10 setup and it often looses my microphone settings.
I just needed to edit a word  now and could not place curser on the correct spot after updating app.
Some work is required if you again want to be number one messenger app!",3
"The “View once” feature, serves no purpose. People can still scree record or screenshot whatever you send them. Which also violates our privacy. It doesn’t change anything if people can still screenshot or screen record. I think you should make a feature where these screenshots and screen recordings are blocked for viewing once. Even a feature where it tells you if someone screenshot or screen recorded the media you sent them. Under “View Once”.

Please take my review into consideration, thank you.",4
"Quite simply the best communication platform I have ever experienced. I run my internal business comms through it, our family, golf groups, our Rotary club, our resident’s association, school lift groups, the works. 

I love the reliability, the speed and the transparency of the system. The only upgrade I would risk asking for is a delayed send option which would make my late night work and thought habits (sent the next morning for example) look like early morning efficiency.",5
"Hi guys 
I love this app i live of this app one thing i think everyone would love to see on this al is when someone is online and not talking to you like your girlfriend or boyfriend or wife or husband or hoe ever it might be i would really like to see hoe they are online with like when they are online like toe say online with the person they are online with i have allways been waiting for this update but it never comes so i would really love to see this in the new update please guys",5
"Hi there, im very happy with the new updat to be able to listen to audio out of the chat and all other updates you have given us, however i would like to request that in your upcoming updates may you kindly add a Prompt to accept/decline when being added in a whatsapp. Its very frustrating to wake up and find yourself in a group you know nothing about or know only one person there. Please consider this. Apart from that thank you for this great app🤝",5
WhatsApp it’s been nice but now you taking things too far...so Mark I hope you enjoy it when everyone delete WhatsApp because what you doing is highly unethical...for crying out load there’s a video of you not wanting to even share your own location and chats with people yet you expect us to do it?? Hell no!!! You seem to forget that us as users made you into a billionaire and we can easily take that away from you...remember that.,5
"WhatsApp is great and it’s quite frankly the best app for messaging. However......please please please give us options on skin colour for the family groups and I would also like the dark skin emojis to have options for African kinky hair. Not all of us like straight shiny hair. I would also like to post longer videos🎞. Having to cut my videos into small little pieces is annoying. I know you guys are champions💪🏿 in this messaging game so I trust you can make all these requests happen....maybe you on it already🤷🏿‍♀️ it would be a great surprise on my next update. 

Peace ✌🏿 and Love ❤️",4
"Good day, please may I submit a request for the ability to create distlists/groups for statuses. There are statuses I would prefer the kids don’t see or colleagues or customers don’t see and to always go through your list of contacts to select who can and can’t see your status becomes a tedious exercise. If I can create groups and rather select groups that can and can’t see certain statuses would be great. Many thanks 🙏🏼",5
"The apps keeps crashing for no apparent reason. My chat history is backed up, but this message keeps reappearing when the app crashes:

“Recover Chat History
Whatsapp seems to be having trouble reading your chat history and will try recover it. This can take several minutes.”

There is an option “Begin Recovery” but it loads 7% and then says there was an error. My wifi is connected and working on other devices in my family, so it cannot a wifi issue on my side.

Furthermore, there is a warning sign as part of the reappearing message when it crashes which is:
“Do not exit the app or turn your phone off during this time.”
After the app failing to recover my chats for a while I closed the app despite the warning.
A few minutes later I look at my phone and my whatsapp is working again. Not for long though as it soon crashes again.
I have the most recent iOS 14.2 installed.

Please fix this - not only is it very frustrating, but I have no way of communicating when whatsapp crashes.",2
"WhatsApp is amazing it has new features the one I enjoy using the most is the video message how incredible that is I’m glad this feature was invented .this is so cool.I can’t see what people do and how they look by just clicking the video voice note thank you to the inventors now we have a lot of cool features and easily communicate with our loved ones and share our emotions and  today I’m sharing my experience with WhatsApp such a cool app it is hope everyone sees the new cool feature .

#annonymus",4
"May we please have the option to switch off Statuses notifications in such a way that they don’t even appear on my screen when they’ve been turned off. They are tempting when the little circle or dot appears. This is really unhealthy. 

Also, given that we have to live our lives on WhatsApp as it has progressed so much and integrates so well with our lives, may we be allowed to organise our groups according to our chosen categories, and to organise people according to their roles in our lives so that I know what’s urgent and what’s not.",3
"I have been experiencing a persistent problem over the last few weeks. Whenever I attempt to view a contact's status or enter a chat on WhatsApp, the application unexpectedly closes and exits on its own. I initially assumed the issue was with my phone, but after observing that my other apps are functioning normally, it appears to be specific to WhatsApp. I am hesitant to uninstall the app due to the risk of losing my chat history. Additionally, when I try to access the settings to back up my chats, the app once again exits unexpectedly, preventing me from completing this action.",2
"I find the recent changes to the status privacy settings to be quite inconvenient. The new setup offers only two options: one requires individually selecting people to exclude, while the other requires individually selecting people to include. This process is time-consuming and inefficient, particularly when dealing with a long list of contacts.

I would like to suggest providing an option to create and save custom lists of names. This would enable users to select a predefined group for sharing specific status updates, thereby simplifying the process and enhancing user experience.",2
