review,rating
Não gostei por que impede de ver quem visualizou os storys,1
"Caraca que atualização sem noção foi essa? O feed tá horrível, super incômodo aos olhos, uma cópia barata do App concorrente, o Instagram perdeu completamente seu foco e identidade",1
"Mais um app que vai “morrer” por causa redução de funções que os desenvolvedores nos impõe, péssima escolha retirar a aba seguindo do app, já retiraram a opção de compartilhar os próprio post no story e agora tiraram a aba seguindo, oq mais vão tirar da próxima? Daqui a pouco o app volta ao início se tornando só mais um app para postar fotos...",1
Não aparece a opção “gif” e “perguntas” para mim!!!,2
"Des de ontem venho tentando postar um story, e as músicas que eu quero não estão aparecendo mas nas notas estão.
Espero que isso se resolva.
Att:@lorenzo_dalmolint",4
"Meu App atualizou e na minha opinião virou um TikTok cheios de anúncios quase não vejo mais o que eu curto e as pessoas que eu sigo, o Instagram só me direciona reels não gostei do novo formato! Entro é só vejo Storys ! Alguém avisa que tiktok não dá 🙃",1
"Em outros aparelhos eu consigo acessar minha conta do Instagram, mais quando tento acessar no meu aparelho aparece a seguinte mensagem “ocorreu um erro com sua solicitação “não tem como resolver ?",1
"Ta igual ao tiktok, só aparece vídeo no feed, já atualizei 3 vezes e só tem vídeo, se eu quisesse ver APENAS VÍDEOS, eu baixava o tiktok",1
"Se a ideia dessa atualização com esse feed terrível é causar desinteresse nos usuários, conseguiram.",1
"Eu não quero que cada postagem seja um video! Nem que precise ficar arrastando meu dedo constantemente para descer pelo meu feed. Além de ser horrível de navegar, mal consigo ler as descrições das postagens. Vocês sabem que muitas pessoas colocam mais do que 2 linhas de texto naquele espaço, não? Não tem nenhuma noção do que os usuários querem.",1
Por que cargas d’água a lista de quem visualizou os stories não fica mais disponível depois de 24h? 😤,1
"Simplesmente a opção de ENQUETE não funciona em meu perfil do Instagram, já fiz tudo que podem imaginar e nada!!!!!",1
Odiei a nova atualização que muda o jeito de manusear o feed. Péssimo para ver as publicações.,1
Péssimo com essa nova atualização automática que tira a aba de atividade das pessoas que eu sigo,1
"quando a pessoa postar um story novo e eu vou ver volta o story desde do início, aí tenho q ver todos de novo pra ver o recente",3
"desinstalei o Instagram e baixei novamente, porém, agora ele não está com a nova atualização, não consigo fazer story com música!! por favooorr ajeitei isso pelo amor de Deus🤦🏾‍♀️",1
"Como as diretrizes do Meta são uma coisa só , o Instagram se engloba mas exagera na disseminação de propagandas , além de faltar alguns bloqueios para conteúdos sensíveis como já vi propagandas de vibradoresfemininosemasculino/vídeosdetragedias/aumentopeniano/ganhodedinheirorapido, eu sei q nada disso funciona real e não busco por essas coisas, mas deveria ter opção de receber propagandas ou não , isso é abuso mental, e outra falar que não se paga nada e para ter o Instagram é enganoso , pois tenho q pagar um celular , pagar rede móvel , pagar tudo. Por favor se algum humano realmente ler isso vai entender o q digo. Melhorem seu App obrigado. Ps utilizo para fim profissional e gosto na rede quando vejo apenas o q quero.",1
"Se você está ouvindo música em algum app e quer fazer um vídeo no stories, a música tocada para. Não era assim!",5
"A última atualização teve a modificação do Layout das publicações deixando as parecidas com o tik tok. Porém as fotos ficam escurecidas e cortadas, as legendas tampam uma parte da foto dificultando a visualização. Peço o retorno do layout antigo, pois esse novo apenas piorou atrapalhando e dificultando a visualização de fotos !",1
"nessa atualização não da pra ver mais quem visualizou os stories que ficam salvos nos destaques, aparece uma mensagem abaixo escrito “as listas de visualizadores não estarão disponíveis após 2...” e nao aparece o resto, nao entendi pq nao aparece mais, quero de volta poxa",1
"meu instagram bugou quando eu tento colocar alguma música ou pesquisar, literalmente só tem música que eu nunca tinha escutado e músicas nada a ver, não consigo nem pesquisar cantor que não aparece",1
"Desativei minha conta temporariamente e não consigo mais acessá-la, então moral da história perdi minha conta por erro do Instagram",1
"O app é bom, mas o novo design do feed ficou péssimo, voltem com o antigo",1
"Tá péssimo pelo menos pra mim!
Eu vou postar algo no story e o app fecha sozinho.. ridiculo.",5
"não estou conseguindo acessar minhas contas, perdi todas elas pois o instagram diz que ocorreu um erro com a solicitação, oque houve?",2
"Nunca tive queixas a atualizações, mas essa última está demais. O feed tá péssimo, um tik tok forçado, mas o pior mesmo é a legenda das publicações, pois ficam bagunçadas e as palavras com a ordem trocada, oq não traz sentido ao texto. Sei lá qual a proposta de vocês, mas resolvam isso.",5
"Meu Instagram está com o bug “ocorreu um problema com a sua solicitação” tem mais de dois dias.

Aguardei 48h e não resolveu. Nao consigo acessar.
Não é problema de senha",1
"Meu app atualizou automaticamente para uma nova versão do Instagram, que está no modo escuro e imersiva. Já tentei mudar, voltar para a versão anterior, mas não há uma opção. Se for um teste que está sendo feito no app, gostaria de dizer que está horrível!! Cheio de propagandas, não é possível ler as legendas, muito escuro…Enfim, horrível!!!",1
Essa nova versão by tiktok ficou horrível.,1
"Desativei meu insta há uns dois dias e não consigo reativar, já segui todos os passos, o App fala que tá sem internet, tento pelo 4g e nada! Tá difícil!!! Fala pra eu tentar depois. Arrumem isso!",2
Novo formato está péssimo… Impossível de ler textos maiores! Péssimo para ver as fotos reais!,1
"Um certo sticker onde todos respondem nos storys não consigo responder, “Poste sua foto favorita” eu clico quando meus amigos postam e ela não vai pra figurinha, ela passa os storys, oq faço?",1
Pq não conseguimos mais ver quem visualizou o story depois de 24 horas ? Péssimo,1
Péssima atualização!! Não carrega os stores... 🤪,5
"Parece o app do Magalu, americanas e etc...",1
"Depois dessa atualização não consigo ver quem viu meus destaques, mostra que apenas algumas pessoas viu meu stories, depois que expira, mostra todos! Aff isso tá um saco 😡",5
meus efeitos sumiram todos e não consigo salvar outros!!!!,1
"Estou tendo esse problema quando tento logar pelo aplicativo, esse erro acontece apenas no aplicativo, pela página da internet consigo entrar normalmente.",5
Desde sábado fui desconectada do Instagrame agora aparece erro na solicitação eu já tentei de tudo e nada,1
"Dps de uma atualização, n estou conseguindo entrar no meu Instagram. Para mim entrar eu tenho que desinstalar e instalar dnv. Resolvam isso por favor!",4
Meus artistas e músicas sumiram! Não consigo mais colocar músicas nos meus stories! E minha conta não é comercial é pessoal! Absurdo que coisa chata!,1
"No meu celular (iPhone) a tela inicial fica como se o aparelho estivesse em modo escuro e a página do perfil normal, em modo claro. Caso seja uma atualização poderia ter opção de escolha. Não gostei desse formato! Outro problema é que não consigo acessar a câmera pra postar um storie, eu tenho que tirar a foto pela câmera do celular e depois postar, péssimo!",1
Que atualização horrível!! Virou uma cópia clara do tiktok,1
"Já faz mais de 15 dias que tento reportar um problema mas não consigo !

Meu Instagram não carrega os filtros, quando carrega todos os filtros fala que meu celular não é compatível, sendo que meu celular é um IPhone XR iOS 15.4.1 ! 

Já desinstalei, instalei, já formatei o celular e nada !",1
"A qualidade dos meus storys tão ruim, o vídeo tá ficando meio marrom com a qualidade péssima, alguém sabe como resolver esse problema??",1
"O app está regredindo, tirou as opções de ver o quer as outras pessoas estavam curtindo. To detestando!",1
Odiei essa opção! Por favor voltem com a opção do seguindo pra ver o que os outros estão curtindo,1
Depois de 24 Horas não conseguimos mais vê a lista de quem olhou os Stories publicados. Vamos rever isso aí Instagram.,3
Não estou conseguindo mais acessar minha conta pelo app,1
devolve a lista de visualizadores dos destaquessssss!!! tá péssimo,1
"Muito ruim a nova atualização, fundo preto e passagem do feed péssimo.",1
Essa atualização tá um lixooooo quero de volta oq era,1
"A nova interface ficou péssima! A interface antiga e característica do app era infinitamente melhor, a nova é similar ao tik tok, porém se eu quisesse usar o tik tok entraria no outro app",1
"Não entendo porque tanta gente atualiza e tem as fontes novas pra story enquanto muitos outros não possuem ainda essa funcionalidade. Isso é tão estranho, parece que o Instagram não sabe atualizar tudo de uma vez, alguns usuários se beneficiam antes enquanto outros ficam esperando sentados pela atualização. As mudanças do Instagram são em doses homeopáticas.",2
Tá horrível esse delei de ver um vídeo e depois que vai abrir os stories fica 2 pessoas falando ao mesmo tempo! Arrume isso logo,1
"Não sei oq aconteceu, mas n consigo mais acessar minha conta, sempre fica aparecendo q ocorreu um erro de solicitação, e eu já tentei de tudo mas n vai",2
"não gostei, meu insta desconectou sozinho duas contas e aparece “ocorreu um erro com sua solicitação”, não quer conectar por nada, já desinstalei várias vezes, esperei horas e horas, mas não adianta.",1
"Por favor, nos vídeos do Story libera pra mais de 15 segundos 🙏🏼coloca pra uns 30 segundos, seria perfeito…",5
"Estou tentando entrar no meu Instagram, mas sempre que coloco a senha aparece a seguinte mensagem: Ocorreu um problema com a sua solicitação. 
Pelo meu dispositivo só entra pelo Safari, e entra normal no app de outros celulares, menos no meu.",1
"N consigo acessar o app, aparece a seguinte mensagem “ocorreu um erro com sua solicitação “",2
"Estou a 1 mes sem conseguir usar nenhum tipo de musica em nenhuma publicação do meu instagram, ja mudei a conta para criador de conteudo e conta pessoal mais mesmo assim nao aparece nenhum tipo de musica",5
"Desde que precisei sair da minha conta, não consigo mais entrar. Fica uma tela em branco carregando e nada acontece, ja ta assim há 3 dias",1
"Amo o Instagram, mais agora está parecendo TikTok!! Fundo escuro , no feed aparece apenas vídeos , não tem como tirar os áudios dos vídeos ! Desinstalei e instalei novamente ele fica igual antes , mais depois volta a ser TikTok novamente sem eu atualizar , espero que arrumem isso , versão péssimaaaaaa",5
Só aparece músicas estranhas no Instagram minhas músicas brasileiras todas sumiram está um lixo horrível,1
"As músicas sumiram dos storys, não consigo colocar nenhuma música brasileira ou até mesmo de outros países, só aparece umas músicas desconhecidas que o próprio Instagram disponibiliza",1
Não consigo responder mensagem específica odio,1
"Quero meu feed de volta esse modo tela cheia é horrível sem vontade de usar a plataforma, deixe cada aplicativo com sua originalidade.",1
"Ultimamente preciso desinstalar e instalar novamente sempre q quero usar algum filtro nos stories. Não sei o que está acontecendo, resolvam isso, por favor! Tenho um iphone xs max, primeira vez q está dando problemas...",5
"Tive que vir aqui para dizer que o aplicativo ta cada vez pior!!!! Horrível a nova atualização, se for assim eu migro para o outro aplicativo que ta igual",1
Odiei essa nova atualização. O feed ficou parecendo o TIKTOK. PESSIMOOOOO😩😩😫😩,1
"A última versão obriga a vermos as publicações de uma forma que não gostei, como sugestão permitir que pudéssemos escolher a forma de vermos as publicações.",4
Achei a atualização atual do Feed do Instagram péssima. Estou pensando em não utilizar mais o aplicativo devido a essa mudança. Péssimo,1
Não estou conseguindo compartilhar as publicações do meu feed nos meus storys!,2
"Desde ontem à tarde que só consigo ver as 6 primeiras pessoas vê olham meus storys :/
Já fiz de tudo e não volta!",3
"Não consigo compartilhar publicações nos stories, e pelo que busquei é só o meu.",1
"Meu Instagram não quer pegar os efeitos 
Alguém sabe o q pode ser ?",1
Ao apertar o botao para capturar a foto o app fecha,5
"Não consigo entrar pela minha conta pessoal, quando eu entro dá 2 segundos e ele se fecha sozinho. Mas nas contas comerciais que tenho adicionadas estão funcionando perfeitamente. Como relatar problema se não consigo entrar na conta?",5
"O aplicativo está cada dia pior. Não consigo acessar minha conta há dias, tenho dito total dificuldade pra isso. Altero a senha e fica dando erro, não recebo mais o e-mail de confirmação. Além de ficarem me enviando mensagens dizendo que estou violando as diretrizes do aplicativo com outros aplicativos de seguidores e curtidas, coisa que não uso. Gostaria que encontrar uma solução o mais rápido possível.",1
Depois que tirou o “seguindo” ficou MUITO ruim!!,5
"A atualização está horrível sem a aba “seguindo”,",5
Péssimo após a remoção da aba “seguindo”.,1
Não está aparecendo mais as músicas no stories dizendo que estão indisponível temporariamente o que está acontecendo ?,5
"E esse teste aí, acaba quando meus lindos?",1
"Todos os filtros que eu tinha salvos sumiram depois da última atualização. 
Resolvam isso!!!",1
"Faz mais de uma semana que não consigo entrar na minha conta pelo meu celular, porém, em outros celulares entra normal. Vi que está acontecendo com várias pessoas!!! Péssimo",1
"Gente, atualizaram o insta 29/06, e eu odiei
Ficará parecendo um Reels eterno e escuro, odiei, volta ao que era, palhaçada viu,  quero meu insta antigo, tela clara e postagens normais e não tudo parecendo reels aff",5
Porque as músicas não estão aparecendo em vários perfis?????? ARRUMEM ISSO!,1
Só é o meu que não tem a opção de por a música no status do direct?,3
O botão de reels não aparece pra mim,1
"Essa nova atualização é péssima, aparece mais coisas de quem você não segue do que tudo... se tivesse outra ferramenta ja teria migrado",1
Gosto muito porém a minha enquete continua a mesma apenas de sim ou não 😔,5
"A mudança no layout do feed ficou PÉSSIMA!

Primeiro porque perdeu a identidade e agora está igual ao tiktok.

E segundo e muito mais importante: o novo layout faz com que o @ do perfil e a descrição da foto/vídeo fiquem sobrepostas à imagem. No caso dos vídeos essa sobreposição cobre completamente as legendas impedindo a leitura. 
Nem preciso dizer que para as pessoas com deficiência auditiva isso é um enorme problema, não é?",2
"Que horrível que ficou esse feed preto! A visualização dos vídeos também está horrível e já vem com som! 
Está cada vez pior",1
"Essa última atualização está horrível. Não dá pra ver as fotos direito, elas estão mais escuras, metade da foto fica com detalhes por cima. A estética do feed foi feita de uma forma que me faz perder a vontade de usar o insta.",1
"O novo layout está péssimo, dificulta a visualização das legendas e das escritas nas imagens, a opção de salvar posts agora exige muitos cliques, e num post com mais de uma imagem, ficou difícil de passar de uma imagem para a outra sem mudar de aba",1
"Essa nova atualização tem uma interface péssima, sem contar que estou há 2 dias vendo as mesmas publicações por que o feed não atualiza. Corrijam isso por favor, não dá pra usar assim!",1
"Tenho a conta há mais de 10 anos, nunca tive problemas com minha conta. Agora não consigo mais ver os perfis, fui limitado pela primeira vez. O Instagram acabou. DITADURA DIGITAL! NOJENTOS",5
"O App não está abrindo no meu iPhone já desinstalei, limpei cachê, limpei dados e nada vai, já vi vídeo no YouTube não resolveu!!
Depois dessa atualização que começou acontecer isso 😤 
Já faz 4 dias que estou sem Instagram, não consigo abrir o aplicativo de jeito nem um.",5
"Não estou conseguindo acessar minha conta, está toda hora dando erro preciso de ajuda",5
Odiei a retirada da aba “seguidores” do Instagram.,1
Voltem com a atividade das outras pessoas. Não ter prejudica muito a divulgação dos perfis comerciais!,1
"Vocês estão de sacanagem , só pode . Tem mais de mês que Tá bugado esse Instagram . Fecha sozinho. Não aguento mais desinstalar e instalar .",1
"O app está atualizado, o iOS tbm e não funciona as figurinhas de “add yours” “sua foto” ou sla oq 😑
Eu esperei, pois a liberação seria gradual, mas até agora nada 👎",2
"o instagram está com mal funcionamento. quando eu tiro uma conta, ai eu vou entrar nesta conta de novo, ele fala que a senha está incorreta, sendo que a senha está certa sim. e isso não está acontecendo somente no meu telefone, está acontecendo também no telefone da minha mae, quando eu vou colocar a minha conta la, fala que a senha está incorreta. já desinstalei o instagram e reiniciei o telefone, porem continua com o mesmo mal funcionamento.",2
Não consigo entrar no meu Instagram. E tem várias pessoas com o mesmo problema,1
"Vou ver story e fica o áudio de um vídeo do feed e mesmo atualizando o áudio continua reproduzindo, daí tem que fechar o app e sair de novo. Outra coisa, as vezes abro os stories e está mudo. Além disso, já atualizei várias vezes e não aparece as fontes novas, sendo que boa parte das pessoas já tem. Fica difícil assim.",1
"O meu insta não atualiza com as fontes novas. Vejo todo mundo usando, mas o meu nunca atualiza",1
O meu feed do Instagram parou de atualizar em qualquer equipamento que eu entro,1
"Não consigo fazer login no aplicativo no IOS, diz que a senha está errada, porém não está. E pra redefinir sempre volta pra mesma tela. Entro pelo navegador do celular e funciona perfeitamente. Só no aplicativo que não consigo fazer login.",1
2 semanas que meu filtros sumiram,1
Não consigo acessar meu perfil pelo aplicativo. Apenas pelo navegador ou por outros dispositivos.,1
"desde o dia 21/03/2024, por volta das 21 hs eu estou sem acesso aos meus perfis do Instagram através do aplicativo, trata-se de um problema que está impossibilitando-me usar a rede social.

Tentei atualizar o sistema operacional do smartphone, reinstalar o aplicativo várias vezes, trocar a senha várias vezes, mas nada adiantou. Sigo com o problema me impossibilitando de usar.",1
Horrível passar os storys subindo além de travar e toda hora subir pra reagir tá horrível volta como era antes por que essa atualização ficou pessima,1
Não estou conseguindo acessar a minha conta!!! Diz que dá erro e que é pra esperar alguns minutos. Já reiniciei o celular duas vezes esperei horas desinstalei o Instagram e nada,1
"Não consigo responder o SUA VEZ… clico e não vai… aparece como se fosse um print e não consigo compartilhar com fotos minhas, não abre… mais alguém? Como corrigir?",1
"Instagram não coloca esse função de visualização no perfil, plmds. Essa é a pior função no momento pra se colocar. Por favor, não.",1
"Não consigo reagir as mensagens e nem apagar 
mensagem enviada 🥹",5
o sua vez não funciona no meu perfil,1
Uma semana já seim acesso ao meu instagram @shrek_fotos_schwenck_rodlanier Tá Bugado tá dando erro internet tente novamente da qui alguns minutos,1
"O insta não quer abrir no meu celular (iphone 14promax), fica só carregando, já desinstalei e instalei novamente e não abre.",1
"Meu app não funciona, apenas fica em tela preta carregando",1
"Meu app não abre de forma alguma, só fica rodando alguém me ajuda",1
"Desinstalei o aplicativo e quando instalei novamente ele parou de funcionar, fica em uma tela de carregamento e não abre nem a parte do login. Não existe nenhum lugar que eu possa recorrer para ajuda. Já tentei reiniciar de diversas vezes e não funciona",1
"O instagram só faz carregar e não abre, de jeito nenhum. 😡",1
Meu insta não está abrindo,1
"A nova atualização 306.0.0 está fechando várias vezes antes de estabilizar, foi feita nessas últimas horas!!",1
"Só tenho um perfil no Instagram, ele é PESSOAL e PRIVADO mesmo assim não tenho acesso as músicas, perdi a vontade de postar fotos e stories porque para mim essa função é muito importante, simplesmente não tenho acesso as músicas, já desinstalei e atualizei e nada até agora!!! Muito absurdo isso",1
"Estou a mais de 15 dias com os meus storys e das pessoas que sigo com a seguinte mensagem: música temporariamente indisponível. Além disso não aparece músicas brasileiras nas opções de adicionar músicas e outras músicas pop/rock internacionais de bandas/músicos conhecidos.  Só aparece música desconhecida. Já desinstalei, reinstalei, atualizei e nada resolve. Já enviei mensagem pro suporte, já relatei 5 vezes esse bug e não há resolução. Alowwww FAVOR RESOLVER. Obrigada 🫶🏻",3
Estou com um erro nessa nova atualização para IOS onde não consigo buscar nenhum artista / música em meus story.,1
"Queria entender essa nova atualização que não consigo pesquisar nenhuma música,para colocar no story. Por favor me ajudem faz um tempinho já e achei que fosse minha internet.",3
Muitas músicas indisponíveis 🤷🏻‍♀️,1
"Instagram, pelo amor de Deus! Corrige o bug das músicas esquisitas q ficam aparecendo, estava desesperada achando que tinha dado alguma coisa com meu celular, porém, fui pesquisar mais sobre e vi que não era só o meu, já chorei e tudo🥲",2
"As atualizações demora chegar no iPhone, e as notas estão sumindo…",4
Essa nova atualização do zoom esta horrível! Vc da o zoom e não dá pra voltar igual era antes! Arrumem por favor! Pessimo dms,1
Desde da última atualização não consigo acessar meu Instagram fica aparecendo que está sem conexão à internet,1
"Não consigo responder mensagens no direct puxar para o lado e responder somente a msg. 

Para que a msg não fique fora de contexto ! Isso tem me incomodado muito pois não dá de responder e nem de responder com emojis",3
"Não gostei da nova versão, pois antes quando você abria os storys com o celular no silencioso, não tocava o som do story, agora não temos mais essa opção.",5
"enfim, eu amo o insta, uso bastante, porém, não estou conseguindo colocar a música na bio. Essa opção aparece só na minha segunda conta e eu queria muito poder colocar na principal (mas n apareceu nada ainda) eu já até excluí a minha conta secundária pra ver se aparece, já desinstalei o insta, já fiz de tudo e nada de aparecer a opção de música na bio. Tô mal, insta 😞🤙🏻",4
"No meu Instagram em específico não está aparecendo a opção de ver reels, já tem meses, já atualizei e não muda nada",1
Não estou conseguindo seguir certas pessoas e nem deixar de seguir qualquer pessoa. Já tem mais de 1 mês assim,1
"Quase todo vídeo que vejo tem áudio sem sincronia com vídeo, parece q o vídeo tá em câmera lenta, muito ruim",1
Porque colocaram essa ultima atualização no IOS as publicações como se toda postagem fosse reels?  Tá horrível 😞 detestei! Tem como voltar para a versão anterior? Ou existe alguma configuração ?,5
"Nessa última atualização, o som dos stories permanece ativado mesmo com o celular silenciado ! Isso é péssimo ! Se o aparelho está silenciado, os stories deveriam permanecer silenciados … só colocar o som quando eu quiser ! É possível corrigir isso?",1
"não respeita o mute do aparelho, toca o som dos histories",1
"Não sei de quem foi a ideia (infeliz) de mudar o feed, mas ficou péssimo! Deveria ser possível trocar para o feed antigo nas configurações do aplicativo, porque desse jeito não dá nem vontade de abrir o Instagram. Voltem ao feed anterior URGENTE!",1
"Até então a forma de rolagem do meu feed se mantinha inalterada, o que para mim era um alívio. De ontem pra hoje começou a aparecer a tal função de vídeo e imagens em tela cheia, que além de ser horrível e estragar toda a dinâmica e experiência do aplicativo, ainda faz com que 90% tô meu feed passe a ser de vídeos e conteúdos patrocinados. Deveria existir uma opção para que o usuário escolhesse qual opção de feed utilizar, porque nesse formato tela cheia, é impossível ficar muito tempo no Instagram porque simplesmente a rede social ficou INSUPORTÁVEL. Revoltante",1
"Essa atualização do feed aparecendo que nem o reels está péssima, voltem pra versão anterior Primeiro que não aparece quem curtiu tenho que abrir pra ver Não consigo distinguir se é foto ou vídeo O reels nem tô olhando mais com essa nova versão",1
"Essa nova versão está péssima! Tudo escuro, só mostra vídeo. Na timeline, não consigo mais ficar vendo os conteúdos das pessoas que sigo, pois só fica aparecendo vídeos sugeridos.

Péssimo!!! Por favor, voltem a versão anterior!!!",1
Essa nova atualização ficou muito estranho! Não tem a opção de voltar pra antiga? 😥 tá igual o feed do tiktok,3
"essa nova atualização de tela cheia é horrível! 
quero uma solução pois está cada dia mais difícil de usar o app!",1
"Última atualização cheia de erros, stories sem filtro, tela somente preta em noturno! Não há opção de mudanças! Horrível",1
Não está saindo áudios no modo silencioso no iPhone 12 com a atualização do iOs 15 lançado hoje dia 20/09/2021 .,5
"meu instagram nao está abrindo, clico nele e ele   fecha sozinho",3
CADA DIA PIOR! Uma atualização mais ridícula que a outra!,1
"Desde dezembro do ano passado, fiquei 1 semana sem poder acessar o Instagram. Após isso, não consigo atualizar minha foto de perfil nem minhas informações. Diz que é para eu ver minha conexão com a internet e tentar novamente. Vi no reclame aqui que tem diversas pessoas com o mesmo erro. Poxa Instagram arruma logo isso que tá chato.",1
"A nova atualização estragou a navegação e o feed! Não me interesso com as recomendações, quero ver as coisas de quem sigo sejam antigas ou novas! MUDEM ISSO!!!!!",1
"Não estou recebendo notificações ha mais de 3 meses no meu iPhone 7plus, mando mensagem de suporte e nada se resolve!",5
"Já tem mais de meses que as notificações não funcionam. Já fiz todas as alterações no app e no celular e continua sem funcionar. Já reinstalei o app e já restaurei o celular, ainda sem funcionar.",2
"Nunca tive problema com as minha contas e hoje enquanto estava olhando meu feed apareceu uma “janela” com a mensagem “Ajude-nos a confirmar que está conta é sua (...)” que direciona para a central de ajuda da rede.. desde então já tentei inúmeras coisas, como alterar minha senha e nada dessa “janela” sair, consigo efetuar o login, tanto por meu número, quanto por user ou e-mail, até recebo os e-mails, sms, tudo normal, mas ao tentar entrar, ele loga e já aparece essa “janela” novamente.. Notei que há várias pessoas com o mesmo problema e muitas apareceram após a ultima atualização. Por favor, resolvam! É decepcionante e desanimador e há pessoas já a dias com o mesmo problema!",5
Dps dessa atualização a câmera do meu telefone (iPhone XR) vive abrindo bugada e tudo preto... sério um saco isso arrumem pfvr,2
"App com varias problema toda hora que vou tirar foto sai do Instagram, antigamente  o app era melhor Hj em dia só por Deus",1
"Péssimo, não consigo mais ver o que os outros estão fazendo (curtindo, comentando, seguindo) não vejo mais suas atividades, voltem pff",5
"Desconectei minha conta e quando fui conectar de novo, apareceu uma mensagem de erro dizendo que “ocorreu um problema com sua solicitação “. Já tentei fazer o login através do link pelo e-mail e por SMS e erro ainda persiste. Como devo proceder?",1
"Ta muito ruim, mudou o idioma, e não consigo mudar para português nas configurações, ta cheio de bugs",3
"Indo na contramão de tudo, os caras cada dia cortam um recurso. Mais um app fadado a acabar.",1
Nao gostei da nova atualização. Hoje uso o Instagram como uma forma de divulgar meu trabalho e vejo que a ocultação dos likes coloca em dúvida minha credibilidade.,5
Não gostei que tiraram as curtidas e as atividades das pessoas q seguimos.,1
"A cada atualização, conseguem regredir.",1
"Péssima ideia tirar a aba de interação das pessoas que eu sigo curtindo fotos ou seguindo. Péssimo, espero que voltem a colocar.",1
Minha opinião sobre remover a aba seguindo é bem negativa. Espero que revejam essa atualização,1
"Eu usava o instagram normalmente até que sumiu a aba “seguindo”, já fiz de tudo: reinstalei o app, desloguei e loguei, desativei e reativei, mas nada funcionou. Tenho duas contas e o problema está somente em uma delas. Muito complicado essa situação e a falta de suporte do app.",1
Desnecessário tirar as curtidas das fotos,1
"Mais uma vez a ferramenta de compartilhar publicações no stories não aparece mais, depois de 6 meses ela voltou a funcionar e agora parou novamente!",5
Não está disponível os GIFs no Stories. Não está disponível em todos os aparelhos?,5
