review,rating
"So whatsapp is great and all you can chat to anyone you desire no matter where they are in the world even if they are in antartica you can still chat with them if they have internet. But thats not the point, the point is that when you type one of your gifs the person on the other end of the line can always favourite it and steal it like. No my friend did that and she used it in our chat and i was like No she just steals me and my friends gifs because she has her mums apple id and her mum didnt put it and she cant get the app the make your own gif because its a GET app Like just because you cant get the app that we are using doesnt mean you can steal the gifs that we made using the app like no hun like everything she owns is from primark her mum works there so she gets the stuff there for free like her clothes are from primark her shoes are from primark even her wallet is from primark. But back to the point, please remove the thing where you can favourite other people’s gifs thanks for reading.",4
"Simple interface, and so ubiquitous that one has to have it nowadays. Works absolutely fine in terms of receiving and sending messages of all kind (text, videos, pictures). 

Unfortunately the developers still won't acknowledge they got notifications and badge count wrong. When you get messages on 2 different chats, and read one of them, the badge count should now say '1', as there's still one chat you've not read, but it disappears completely. Every other app gets this right, WhatsApp doesn't. Same thing with on-screen previews: the ones for the chats you've not checked disappear as soon as another chat is checked.

Minor annoyance, but the WhatsApp team's complete refusal to acknowledge this (and their inability to treat any bug report in any other way than 'have you read our FAQ') is poor showing. Yes, I have read your FAQ. I have described the problem 4 times, and explained step-by-step how to reproduce it easily, and how it's not covered by your FAQ. Why bother with issue reporting of you're not going to at least provide a reason for things being the way they are?",3
"Hi, I’m not sure that there is any problems with this app that bothers me, and I’m not sure if this is just the one issue that my phone has a problem with. 

Sometimes, it would say : unable to use this app right now. Try again or later. But the other thing I have been having issues with is the groupchats. I was recently getting spammed on a group chat, and the amount of text Messages I had was unbelievable. My phone went VERY glitchy when I tried to enter the group chat. I was also unable to get access into the other chats or group chats for atleast 2 minutes. Other than this it is a wonderful app.

Something I love about this app is that if you want to edit a chat with a couple friends, you can change the wallpaper whichever one you pick, it’s spectacular. Specifically that you can take your own pictures for the background. You can also delete messages what you’re probably thinking is she’s crazy almost every app can delete messages” well, this allows you to delete it twice. It might seem strange when I say this but it’s gives you the opportunity to delete the message when it says you deleted this message “ it goes completely away like it was never there. 
Although I never use the status, I would agree it’s a fabulous idea for that. 

Personally, I could never of thought better than this  app. 

Thanks for reading, <3",5
these past couple of days i’ve been getting random phone calls off people who are not  in my contact list… it’s a bit scary especially when i’m 15 coming up 16 there grown men and if i try to block and report there are more. i think that it needs more security. i don’t know if my phone number has been leaked but i can’t report and block because if i tap in it will be ring me to a call bit either to ‘ignore’ or ‘accept’ so i try blocking and reporting because it’s scary god knows what they can have of me. it’s happened a few times when i was 10 i only had close friends and grandparents on WhatsApp because many had it at my age but it just went down hill i can’t seem to block and report i beg and hope its a bug but its been shown to my parents and they have tried and because i have bad anxiety i think for the worst so i’ve had a few days off my phone while they calling my phone number ever 2 seconds. i had a grand total of 215 missed calls from them. please sort this out! i get it may be hackers but there are thousands of people on the phone. of abyone had the same experience as me speak up and talk about it!!!,1
"I absolutely love WhatsApp and use it all the time literally for everything: organising, socialising and contacting. I much prefer using it then normal messages on an iPhone, only because I send pictures quite a lot and just find it easier that way. I love how you can have group chats and it’s such a safe app that you don’t need to be worried about having your personal data stolen or anything like that. I personally don’t post stuff on my status, but I like it when my friends do and I can see what they were up to for the day without even having to start a conversation with them. WhatsApp is good for anyone and I totally recommend it, if you just want to have a chat with one person or organise and chat with a whole group of people and friends if you want to. 

The only thing I don’t like is how they changed the look of the ticks (how you see whether your correspondent has read your message), they are so ugly and should be changed to how they were before!!! Skinny flimsy ticks are not good, please change them!!!!!",4
"So I think it’s in the middle because on the status of you post something on that then I don’t get to ban people looking at them like I used to, on the other hand it is good and great for texting and noting to yourself. One thing is that if you want to join a membership then you join it, I don’t get the notification of the post if they put something on but if I leave a membership then I get notifications which is probably a misunderstanding but this may be fixed please? But besides that this is a great app, therefore it’s very recommended for elders, middles and I think if your parent or guardian is kind enough you could have access to WhatsApp as a kid because there is no definite reason for why a child can not install the app whatsoever. Thank you for reading this and if WhatsApp may see this then please answer this with an answer or conclusion of my negative reasons. Thank you for your time!",5
This app is a free messenger you can send photos and videos for free and call people on and off Wi-Fi with mobile data obviously. This make texting pointless as WhatsApp is free and works the same if not even better. The calling quality is pretty poor in low signal environments otherwise I would say it is pretty good. However I have recently been receiving messages from random strangers despite never handing out my number and being on no group chats. I believe my number has been stolen and put on a public website for other people to use. I asked one of the people that tried to contact me how he got my number and he sent me a screenshot of millions of WhatsApp users phone numbers under the categories online offline and not in action there names and info were stored on this website so watch out or you could be next. WhatsApp need a security update asap.,5
"WhatsApp is a very good app for those who don’t have a phone bc it’s unlikely for the ppl who don’t have phones that they will probably not have FaceTime message nor voice call so it’s great for them now for the complaint I’m not saying that other people have the same issue as I but i have an issue it’s not a big issue but I just want to put it out there that the FaceTime call on WhatsApp has just a bit of bad audio and quality so it’s a bit hard to hear what my friends are saying the voice call for me is appalling I can bearly here my friends what so ever and sometimes they don’t want to normal call so I have to listen to a defanging sound for quite a bit like I have said I don’t think this is happening to anyone I know but it is happening to me please update WhatsApp so I can have a better experience not only just for me but for other who might be going through the same experience please get back to me as soon as possible thank you.
                                     
                      Yours sincerely Mrs Daniels",4
"Hello. I’ve had WhatsApp for many years and I've always loved it so much. Until today. 

When texting, my friend, I realised that I couldn't see if she was online or texting (but her messages we're still sending). So I went to settings and my last seen was set to ’nobody’. It has never been that. So I changed it to ’my contacts’ thinking nothing of it. It didn't work. I tried ’everyone’, it didn't work. Then, I asked on my status if everyone could see if I and other people were online or typing - but everyone said no.

 Is WhatsApp broken? Like really, yesterday it was working perfectly fine, but now...it’s really broken. I've tried un-installing the app, and re-installing it - but it's still the same. PLEASE fix this. I really dislike not being able to see if people are typing or are online. Hopefully you see this.",5
"With the recent update, (mine came through on 17th May 2018) it’s come to my attention that when I receive a notification it no longer shows the name of the person messaging me - just ‘Notification’ instead of the name of the person messaging me...I can only tell who it is if I change the notification to ‘preview on always’ - why has WhatsApp stopped us from being able to see who exactly is messaging us now without having to be able to see a preview of part of the message! I liked the privacy of knowing who was messaging me without having to see half of the message, now I have to go into WhatsApp to see who messaged me and that’s not always something we want to do! Please fix this and put it back to how it’s been for years with just being able to see the name (not ‘Notification’) and not the entire message. And yes, I’ve tried several ways to find how to resolve this (using iPhone 7) from the internet to iPhones settings itself to no avail. If anyone has any advice, that would be great, thanks.",3
"There is nothing to fault about WhatsApp. It is protective, simple and amazing! Just in case you do not have much time to read this review: I absolutely recommend this! 

WhatsApp is a messaging app to communicate with friends, family, business partners and anyone else. You can also call people on there, have communities, groups, private chats and much more. 

You can also have a status where you can communicate to your contacts what has been happening in your area, but do not worry, you can exclude some of your contacts if you do not feel comfortable sharing with them! 

Recently, there has been updates where you can have channels to update on your life. So, rather than sharing your life to your chosen contacts, you can share them with people you do not know too. If you love Liverpool Football Club, go ahead and express that, if you love drawing, express that with friends and folks around the globe. 

It is protective because you can add Face ID to WhatsApp to make sure none of your family or friends look through your messages if you do not want them to. You can backup your chats as well just in case you change your phone: rather than starting again! 

If you want to find out more, download the app, I certainly recommend it! 

Thanks for taking time out of your day to read this and have a lovely day!",5
"The app is very good and in my time that I’ve been using it, I haven’t noticed any flaws or anything that bothers me until now. I personally don’t like the 7 minute time limit for deleting messages for everyone, which I just found out about after trying to delete a message I sent, because sometimes I need more time to think about whether I should let someone read what I’ve sent them (obviously before they read it, say if I’ve sent the message when I know they’re asleep).

For example, today I sent my friend a message - which I wasn’t sure about sending in the first place as it was personal - but I sent it knowing that she was asleep and that if I decide that I don’t want her to read it I’ll just delete it and just play off the “this message has been deleted” as a bunch of autocorrects. However, once I finally decided to delete the message, I realised that I couldn’t. And now I’m stuck in a bit of an awkward situation just because of a stupid 7 minute time limit which I don’t think does anyone any good other than exposing people and putting them in awkward situations. 

Which is why I’m hoping you take my request into account and just remove the time limit completely and let people delete their messages for everyone whenever they please and not in only 7 minutes whilst possibly being under pressure if it is something personal that they’re sending to whomever they maybe talking to. 
Thank you.",4
"I don’t know if I’m the only one. But there’s something wrong, either with iOS or with WhatsApp. 
When someone video call me then front camera won’t open automatically (after updating app several times), I have to go to home screen and then click WhatsApp icon to open the camera. But I experienced no problem when I’m already using WhatsApp or while the app is already open in main screen (problem remains even when the app is open in background).
Second problem is with voice. On Other side the person can’t hear my voice louder even if I’m talking louder. I thought the problem is with my iPhone 6s mic. But I tried regular cellular calling on hands free, but the mic on my phone and other person’s phone speaker were working fine. 
Your team need to look up on this problems. Because I love to use WhatsApp since 2012.
Thanks.",5
"My phone is a brand-new iPhone 11 Pro Max but for some reason or not when I’m making international calls it is very difficult to hear the people at the other end and one of the people has a brand-new phone exactly like mine because I sent it to him from Apple iPhone so there is no issue with the speakers on the phone. Please can you look into this in your own time? It’s only for your own benefit because of people might go to a different site which I like this one because long as you have data, it’s not costing you anything and you can’t find data anywhere really if you use your initiative and put your mind to wear Wilders away, take care thank you for your courtesy of taking your time to read this. Your sincerely as I said it’s only for your own benefit.",5
"So I got this app because everyone else has it. It is actually really nice to use and organised. By this I mean the way it is layed out: rows of your messages that you can scroll through and you can pin the few most important ones at the top (I especially love the pins thank you for that). 

Another thing I’d like to say is that I like how WhatsApp is connected to Messages, so you don’t have to name everyone twice. I mean, if you names someone Stevedore Francisco (random name right there) on Messages then  they would be named as Stevedore Francisco on WhatsApp. Very helpful :)

Thanks for reading this and if you generally want to get this app then you should actually get it it’s completely free no scams or anything. If your one of those people that just like to randomly read app reviews then I hope this review was satisfactory for your app-review-reading-needs. :)",5
"The new update on archived chats effectively mutes them, and unlike even muted chats new message don’t come up in the inbox at all, although there’s a small archive box at the top it’s hard to see new messages and there is no notification at all, meaning now you have to keep all your chats active in your inbox to get notifications.

However if you’ve already archived chats just to keep your inbox clear you are now missing important notifications! 

This should have been done for muted chats, you mute a chat because for a certain period of time you don’t want any notifications from them, they can easily go into a separate folder without affecting how you are using WhatsApp.

Archived chats are an easy way to tidy the inbox and keep it organised so that only chats you need to reply to or take some action are open, sometimes the inbox is completely empty but doesn’t mean you don’t want a single notification. 

As soon as you get a new message from an archived chat there should be a notification and it be in the inbox so you can either leave it there if it’s needs a further action, or you can respond or quickly archive again if it’s not needed, knowing that if something important comes up again you will still get notified of a new message immediately but your inbox is organised, tidy and easier to navigate.

Hope this is changed quickly as it makes WhatsApp so much less organised and efficient.",3
"😊WhatsApp is a fantastic app it gets regular updates to improve performance and fix bugs which is great and best of all it is free and I can send videos and stickers for free without charge to my network, where as text message I sent a video once and it charged my network and I was unhappy but then I found WhatsApp and I have had it for 3 years now on my phone and nothing has gone wrong so far with this app and I like it that you can customise the background to your own wallpaper. Also I would recommend WhatsApp to use for social media it is way better than text message. + keep up the good work to the developers of the app.😊

⚠️MESSAGE TO THE PUBLIC IF YOU HAVE AN APPLE IPHONE PLEASE DO NOT SEND VIDEOS, STICKERS AND ANIMOJIS RECORDINGS ON TEXT MESSAGE THESE THINGS WILL CHARGE YOUR SIMS NETWORK PROVIDER WHICH EVER ONE YOU ARE WITH OTHERWISE YOU WILL HAVE A MASSIVE BILL TO PAY THIS IS JUST A WARNING SO PLEASE BE CAREFUL!⚠️",5
"Okay. I would just like to say, that I have noticed although, it is possible to delete messages, photos and videos, from a what’s chat, what isn’t possible is that the photos and videos DONT get deleted from the other persons device on their camera roll!!!  WHY Not? Why does this happen and should it be allowed ? what’s app haven’t yet invented, if you delete a photo or video from a chat, it stays in the others persons camera roll... this should not be possible, if you want to delete it as you own that photo and don’t want the other person  to have the photo video or message, it should be fully DELETED !!!  Also what’s app chats, even if deleted, can still be retrieved from a back up file. 

 Please fix this ! Surely this is a MAJOR privacy concern for the sender using WhatsApp chat????",5
"This app was bought by the people who make another more secure app which can be found here. instead of creating unique apps, Zucks either buys them or ‘acquires’  them in a different way, as we know from TV shows and lawsuits. 
He got this one which was a secure messaging app and used in Many repressed areas around the world, but now it tracks who you’re talking to, your number, their number, how long you’ve spoken and all of the information about your devices.

The people who made this app have another app which doesn’t do any of that and works exactly the same. Why would you use this one when the CEO now gets rid of fact checking and is wanting his main website to be more like the old Twitter has become, which is and open market for what they call free speech, which is in fact a cesspool of very angry speech against all kinds of minorities, different nationalities etc. Really there is no reason to support this person. All of the products have gone downhill and they are a better options. The world would be a much better place if Meta didn’t exist any longer.",1
"I underwent this procedure on the 3rd of October2023. Within a week I had abandoned the crutches and was able to walk steadily both inside and outside.  I was fortunate to have rails previously fitted for my husband which I had not removed thus enabling me to go up and downstairs safely without the crutches.
I used the recommended cryotherapy machine for a month, and continued to do my exercises. I was driving my car (an automatic) within  3 weeks.
I continue to make excellent progress and find I am able to kneel, walk my four dogs, and do  my shopping. Friends are surprised by my progress. I am looking forward to returning to full muscle strength and a full range of movement in the next few months.
I am very grateful for the help and care of all the team. I would recommend this procedure under their care.
IPG Williams (age 78 years)",5
"I fiend WhatsApp a fantastic app to use in the UK. But I feel that a lot of different platforms that use any sort of mobile connection, SHOULD use some of the profits to invest in the country’s that have bad networks. I am NOT talking about a bad network connection due to lack of network coverage, I am talking about BAD network infrastructure. As I tend to talk to many from all parts of Africa, and have gotten so MAD when you are texting or doing an audio call or worse still, a video call. As they can just drop out without any known reason. You can be talking away, then you notice that the person that you are talking to, is just NOT on the line anymore. So you NEVER know just how much of the thing that you had been talking about had actually been heard. So come on guys, get the governments to STOP been so corrupt and help them with their infrastructure to make communication a thing that people can easily use.",4
"The maybe is not encryption! The when I send pictures using only WhatsApp, but not iPhone ""Photos"" application the pictures also is including in the my iPhone “Photos” application. Note: I mean when a document is photographed not from the iPhone camera, but directly from WhatsApp camera. The other big problem when I delete contacts from WhatsApp only, but not from my iPhone ""Contacts"" application the contact automatically deleted from my iPhone “Contacts” application. The othe WhatsApp users don’t know about this problem, because the all messages will be deleted not only from WhatsApp, but also from iPhone ""Contacts"" application. The important question: where is feature ""Trash""? The when messages or chats history is delete the also must be feature ""Trash"". The Gmail, iCloud mails and iMessage app the have feature ""Trash"". The maybe when messages is deleted the deleted messages are sent to the recycle trash of the WhatsApp manufacturers? Why no feature ""Trash""? Where is feature ""Trash""?",1
"If you would like a means of communication where you can chat to friends or family, clients or social groups, WhatsApp really does hit the mark. I tend to keep the notifications off so I need to go into my phone to see if I have any messages but this suits me. If you are like me, I tend to use social comms when needed, rather than being at the beck and call of my phone, which is so easy these days. It’s easy to use (I taught a group of 80 year olds who were not very familiar with it last week and it opened up a whole new world for them and their friends and family. You can call someone with or without video. It is not always the most reliable signal wise, currently but I’ve never had a problem and although use messenger for calls, in time I’ll probably just use WhatsApp too.",5
"I had all the security set up, 2 step, finger print and pin but my WhatsApp was making calls when my phone was closed - checked web WhatsApp - no one else online on my login. Then I received a call at 5:22AM from someone that was asleep!! I called back and woke them up! So I deleted and reinstalled it. I did message WhatsApp to let them know and they wanted video because they couldn’t understand what I meant? (I’m not going to record my phone for ages on the off chance I get or send a call no one is making that just looks like a call going in and out) I messaged back saying this and they told me to set up all the security .... I already told them I had! So I had to factory reset my phone in case I was hacked - seems to be okay so far but the customer service is terrible! Now it all “seems” to be okay call wise (only been 2 days so far) my battery is draining like mad. 100% battery - 20 minutes on WhatsApp texting not calling and it used 70% of my battery! What?!?! 
Come on WhatsApp pull ya finger out",2
"I was hacked on my WhatsApp only, on Thursday 30 May. Until then I’ve never had any problems. After safely getting back into my account, I then kept being asked to Request A Review. This locked me out and I could not view chats or anything except that page. So I did numerous Reviews - you’d wait up to 24 hours before getting verification codes and back into WhatsApp. I thought it was a security measure following the hack, but at this precise moment I’m locked out again but completely and utterly locked out. I’m afraid I don’t trust anyone… is it still the hackers??? Being completely locked out, this comes up when I delete reload WhatsApp: ‘Register a new number’ as ‘This account cannot use WhatsApp’. Help please!!! I NEED TO SPEAK TO A HUMAN! The automated responses I get every time I email are just not dealing with anything, they’re repetitive, I’m at a dead end… there’s no way to contact a human. PLEASE HELP SOMEONE! None of this was my fault!!",3
"Overall this a really good app to talk to friends and family on! It is free to send a message and you can customise your own background! The only problem which I see with this app is the icon...the icon I think should be part of making a group chat because I am in many group chats with my friends and they keep getting in arguments over it all cause any of them can change it and many of them keep changing it. Then when people get into an argument people who aren’t chatting get spammed with messages so they get annoyed and make an even bigger argument. So I think you should make a renovation to this app and make the admin/group maker in charge with the icon so when they make a group they can only change it. So then there are no more arguments and nobody gets annoyed. I think this could help a lot of people! 

                      Thank you.",5
"So I’m gonna try and make this a short review but sorry if it’s to long

WhatsApp is an amazing app that me and all my friends have. It’s really useful and I love the fact that you can change your chat wallpaper because you can’t do this on many  other messaging apps. I love that you can do regular statuses witch disappear in 24h-it’s been really useful in the pandemic/ lockdown so you can see what everyone’s up to. I’m not allowed anything like Snapchat or Facebook e.c.t. So I love this app as I’m allowed it because it’s child friendly(will talk more about that later) and you can also take photos and put on different emojis and stickers that you can also use in your texts

Ok sorry this is kinda long I am sorry

Its child friendly cuse you can block people, be admin/not admin and you can chose who you send your status to.

Thank you for reading my review ❤️❤️
Developers 
I think you have done a really good job in Making this app wonderful

One thing that I would like you to consider is being able to pin more than 3 people- Mabe like 5 because I really want to pin my 2 BFFs but I can’t because I have to pin my perents, aunt and uncle so I can find them quickly if needed to

Thank you for reading my requests and review ❤️❤️",5
