review,rating
"Please do not use, especially if you are on a budget or a bit strapped for cash, I have heard a few stories about this company, and now I believe them after my experience with Uber. I ordered a taxi on the app and waited for 45 minutes, no one came, and the money had been taken from my account, I spoke to the customer support on the phone and he was quite friendly and said the money would be in my account within a month, I still haven’t seen the money, I thought I would give them a second chance, so again I ordered a taxi on the app, I waited 25 minutes this time and decided to cancel it, which came with a cancellation fee, the control these drivers have over surrounding areas in terms of transport is immoral, I am sure they take advantage of the apps algorithm by multiple drivers saying they are not available in busy areas which then activates the system/app to charge much more than the standard prices due to demand. This company is clearly built on greed, I find it scary that technology allows these companies to fleece our wallets as easy as that. I usually don’t leave reviews in-fact I never have, but please please be aware, I have heard some positive stories, I think Uber seems to favour those who joined the app when it first started as their ratings will be marked as higher and they are a long term user, not a good time to join the app, get a taxi, much cheaper. Shambolic.",1
"I have been using Uber for more than 7 years now and never had an issue before. But yesterday in York a driver left me after 12am alone and stranded just because I argued with him about the right pick up point, which should have been in the temporary car park beside the train station. There’s people waiting there for rides, many Uber cars entering and picking passengers there. The app says that the pick up point is there! This driver whose name I cannot remember responded to me in a very aggressive manner when I first argued with him that where he stopped was not the correct pick up point and he said that Ubers are not allowed to go inside the car park, which is clearly a lie, confirmed by the second driver which picked me after this incident. This is appalling customer service, the guy just left me there in the middle of the night, alone! Luckily that are is not dangerous and the other driver didn’t take much time to arrive but if I was in any other area which is safe, how this could be! I called Uber customer service to report what happened and they were not even decent to offer me a fair compensation for the stress I passed. Just says they would investigate the matter, but what they will do about it I won’t know likely. I deleted the app and not using it again! It’s a shame because it used to be very convenient and cheaper prices, but the standard of some drivers is shocking.",1
Uber is not what it used to be anymore after covid!  Now they have full of unprofessional drivers who: ( below are all my true experience! Why I gave up Uber completely now!) 1. Dropped you off in the middle of nowhere when there was a road block or traffic and they don’t want to waste time on you! 2. Refused to take you to the destination because you changed to a different address 5 minutes drive away from the original one! And the change was made before you got on the car! And you have to cancel to get charged 5 pounds! 3. Dropped you off to a tube station nearby and told you to go by tube and still charged you the same full amount!! 4 having a fierce fight over phone with their wives while driving and when you politely ask them to quiet down they got totally mad and unprofessional at you! 5. Arrived and wait for 30 second then cancelled right at your face! ( think they got a must better rate from another quote ) 6 stopped at 2 minutes walk away from the meeting point! And when asked specifically to come close they refused!!! When you are travelling with an injured friend you both had to walk to be able to get into the car! UBER has unfortunately took a 180 degree turn from being a top class client friendly app to a dodgy app full of trash drivers who probably lost their previous jobs as a homeless!,1
"Extremely unreliable company. They take zero responsibility for their faults and do not care about their users. Drivers keep asking you to cancel and never show up. They’ll say they’re stuck in traffic even when there’s zero traffic. They wait for you to cancel and then you get charged. Even if you don’t get charged, you still lose time waiting for the driver to arrive when they have no intention showing up. The last time I used this app was for a ride that would take me to the train station for an international trip. The rider kept driving further away from the meet-up point and started asking me to cancel because he was “stuck in traffic” at 8 o’clock on a Sunday morning with ZERO traffic. Although I had requested the Uber well in advance, my partner and I lost so much time waiting that we had to literally run to the station because we couldn’t afford waiting for another ride and almost missed our train. The temperature was -7 Celsius and after arriving at the station I got symptoms of exercise induced asthma that lasted for days. I asked for a compensation for this horrible experience that ruined the start of my partner’s birthday and got nothing in return without any apology or explanation. Horrible app, horrible customer service-best to avoid. I’ve deleted the app as well as Uber eats. Never using again!",1
"I used to love using this app but recently it has become shocking, first of all I get charged for trips I haven’t even made as the driver cancelled them? How is that ok to do, then when I ring up to resolve the fact they have not only took payment for this trip they then take it twice? I finally got this refunded after an hour of arguing over the phone to the customer service! a week or so after me and my partner decided to give them a try again however this was a BIG mistake the driver accepted the trip to them message us saying we’re too far? Why accept the trip to begin with and to top it all off he wanted us to cancel the trip!! Knowing fully well we would be charged for that, the driver then began to argue with us as we said we was not cancelling the trip as he knows it charges and that he should cancel it as he shouldn’t accept the trip in the first place. He began to then drive further away from where we was with shocking attitude! i began to try and ring the driver and all he did was hang up!! How can you as a massive company allow drivers like this? I have deleted all forms of this app and so has my partner as we are beyond shocked with the behaviour of some of the drivers within this company, I will not ever be using this app again and I will also be informing family and friends to not use them too, I’ll be sticking to the good old taxi company’s from now on.",1
"So I’ve had good experiences with this app and also really bad one, the good ones are based on just normal service, get picked up get dropped off. But it’s the bad ones that shine stronger with this service. Reason for my review today is just overall being fed up with the way the app works. I live close to the city centre just a 10 min walk but on days that we have bags or days that it’s raining it’s nice to be able to click a button and have a taxi arrive. Tonight I waited 10 mins for the app to show me 15 different drivers that were between 1-10 mins away and each time it showed me how close they were, I could see the actual taxi but the trip got declined. After the £6 taken out of my account 15 mins later it told me it was now £8, and I went ahead and paid it but still the exact thing happened, all the taxis so close but none of them wanted to pick me up because the trip is so short. They are not taxi rank taxis that have to wait in a queue and lose their place for a trip that’s not worth it, they’re free roam taxis that were all in different areas. 
The part I don’t agree with on this app is that after the 10 time of the trip being declined there should be a must deliver option so they don’t let us down. I understand that it’s a short trip but come on, £8 for a 3 min drive why should we have to wait for that.",1
"I live in London and it’s been a few months now (maybe even longer) that almost every single time I order Uber I get drivers cancelling for no reason, either right away or sometimes after a few minutes, this happens several times and it results with me having to wait 10-20 min to get picked up. My main reasons for ordering Uber is because I’m either running late for something, terrible weather condition or I’m just exhausted which having to wait that long to get in your taxi can be really frustrating. I don’t understand if we as clients get charged a fee why don’t drivers get some sort of repercussions for cancelling as well, or maybe fix the app so a client doesn’t get several cancellations in a row. Another issue that this causes is that sometimes when it’s busy you get a fee rate but then after your driver cancels and you try to rebook I realise there’s a surcharge or surcharge increases which is really unfair you get one estimate and they keep increasing because your drivers are cancelling, so not only do you have to wait but you’re also getting charged extra. 
I’ve been taking black cabs instead of Uber now and probably will continue to do so until those issues have been fixed.",3
"The concept of not having to carry cash, updates re driver location and ability to see who your driver is and rate them is good.  The location of the taxi is disputable and has often stated taxi is 5 minutes away and I’m still waiting 15 minutes later.  Ordered a taxi to pick up from Birmingham Arcadian carpark.  Said taxi was 2 minutes away.  So walked from the restaurant to the location.  By the time I arrived it stated taxi was 5 minutes away. Then a notification flashed on my screen that £4.25 had been taken from my account for cancelling the taxi.  I DIDN'T CANCEL THE TAXI and was annoyed as you can imagine.   So I was not happy that a cancellation fee was incorrectly taken.  Went into the app to try and contact for a refund.  The only option for a refund was for the money to be stored in my Uber account towards my next trip.  I want the money back as it was taken when I didn’t cancel it.  I drive and don’t use Uber very often now so the fact the money was not refunded to my card annoyed the hell out of me.  I probably won’t use them again now.  Or no doubt if I do, the money they claim is in my account won’t be put towards the trip.  Sort it out UBER and charge accordingly.  No number / email to contact anyone so it’s hard to to sort out any problems you encounter.",2
"We ordered this Uber pet to get a taxi home - my wife, my dog and I from my parents house after we’d had dinner and drinks. We were impressed with the booking on the app and waited outside the house. We followed the driver and watched him drive past the house. We then followed him on the app a little round the estate then about 5-10 min later he drove back past us - very slowly. We knew it was him as we had the number plate from the app notifications. In this time, I had tried to call our driver - Abdul 2x but there was no answer at all. We were really annoyed about this having been stood on the pavement watching him drive past twice! And trying to call with no answer. The app then said no drivers available , and then gave us a notification that another taxi would collect us 25 minutes later! A different driver. We decided to walk home as we’d get home in that time. We were so disappointed as this was our first time using the Uber pet service having been told it would be available in our area. It appeared very rude and unacceptable service and we won’t be using again as it appears extremely unreliable. We took a screenshot of the driver having driven past us initially, then a photograph of him driving past us for the second time, both with time stamps.",1
"Abroad, Uber have linked to the company itTaxi to rely on for requested trips. This company has the worst online reviews of any company I have ever seen, full of reports of scams and even physical assaults. My personal experience involved a scam of 27 euros that Uber will absolutely not help me with, even after charging my card. Despite arranging the journey for you and charging you directly, Uber claim no responsibility.

I placed 3 phone calls to Uber and two messages via the help centre, and each time I was given no help. The man on the phone actually hung up on me, quoting “there is nothing further I can do so I will be ending this call”, similarly both messages in the help centre were given “we will stop replying to this chat since there is nothing further we can do”. How is that customer service at all? In no sense was I given any form of help, I was simply ignored. The advisors in the help centre all offer different forms of advise and no one is cooperative. One person says my details of the trip will be forwarded and the other team will help, the next person says they will not be forwarded, then again someone else says they have already been forwarded, then finally someone goes they have not been. What sort of customer training is this? Just beyond appalling.",1
"I used to be a big fan of Uber but recently I’ve been cancelled on so many times - I had a very important 45 minute journey which I scheduled 24 hours in advance for 6am the next morning which Uber accepted. They cancelled on me at 5:58 saying they couldn’t fulfil it, 2 minutes before I was meant to leave. They also took a holding amount which was significant out of my account the second I scheduled it - they should only take it when a driver has picked you up, it’s ludicrous. I had to get a black cab which was not easy where I live but from now on I’ll be using the black cab app as at least they are reliable and have a real person you can speak with to ensure they’ll turn up. I’ve also been cancelled on for shorter trips late at night when trying to get home and having to wait outside alone as a girl while being cancelled on multiple times is just dangerous. I’ve had this problem for years now and won’t be using Uber again.",5
"I use Uber since the beginning. What once was an outstanding service, became a nightmare the last times I had to use. 2 times drivers kept saying to go to a “pick up point” and refused to say where was the location. After 3 minutes, cancelled the ride to collect fee and get another passenger. The last one did that to me 2 days ago in Stratford at 1 in the morning. After working 17 hours, he put the phone down on me and refused to answer the phone again. His instructions to this pick up point was “left hand side”. Of What, genius???? 
And the worse one was in September. I pre-ordered a big car to take me to my WEDDING (emergency drive as the car that was going to take me broke the night before, bad luck). The guy called me and said he was at my door. I told him I was going out and the he was taking me to my wedding. My photographer and bridesmaid spoke with the guy outside and asked him to wait 5 minutes. The guy simply cancelled the ride as I was coming out of my house. My bridesmaid order another one and guess what, the same guy showed up. Town hall almost cancelled my wedding because of this delay. 
The other one was that my mother forgot her glasses and Uber didn’t even tried to give it back. Costumer support inexistent, no phone, no email, no reply.",2
"The app is generally good, but there seem to be 2 problems. 
The worst of these is that very often a driver seems to be allowed to accept a job whilst on the way somewhere else - and somewhere further away, not on the way towards me. And even though UBER knows this, they keep it a secret from us users so we don’t have the necessary info to decide whether to accept this situation.  Let me clarify. I open the app and I see drivers very close, presumably they are available, right, or why else show me. The driver that accepts might be 3 minutes away, but then he is 4 minutes away, and then I watch as he drives further and further away. The point is that now if I cancel, I will get charged! This cannot be the best way to do this! If UBER had told me that this driver has not made his drop off yet, I could have chosen whether to accept or not. But they don’t seem to like me choosing. 
Also, the pickup points are always at least 20-30 metres away from where I am, but sometimes more, so when I try to change the pickup point, it tells me that it is outside the area! And I have not taken a single step since switching on the app! So do I cancel? Or do I walk?",4
"Booking a car is easy enough but the overall experience not so much. There is no way to contact the driver. The pricing structure lacks transparency and seems to be based on how much battery you have left on your phone and your handset make. Why give me a price range? I want a fixed price. Otherwise, I might as well book a mini cab or a normal taxi and not giving Uber a carte blanche charging me whatever they want.

Arriving at Manchester Terminal 2, the app told us to go to the short term parking on level 3. There is a level C but no level 3. The confusion led us to go back to the ground floor and asking staff before returning to level C. 

Looking at the app map animation, I could see the driver driving around and around although, I was not able to contact him. The driver claimed he tried to contact me although my phone never rang. He apologetically explained that he had just dropped somebody off at the usual drop off point which was further down the road when he accepted our trip but claimed he struggled to find us. To pick up passengers from the short term parking, he had to pay £4 on leaving. This extra cost was understandably but annoyingly then added to our bill. Why could the app not inform me that I would save money by walking 50 meters and be picked up outside the parking house?",2
"I really wanted to like this app. I downloaded it on my Holidays (Spain). I booked the taxi to take us to Marbella. For what ever reason the taxi driver went the wrong way, even though the pick up point was clearly displayed. Next thing the taxi was cancelled.I booked another taxi and the same driver picked me up ten minutes later. The price quoted was £13. I clarified this with the driver to which he agreed. When I arrived at my destination I paid him cash, like you do with any other taxi, I even tipped him and gave him a good review. One hour later I received an email saying that 23 euro(20 euro fair plus 3 euros cancellation charge)had been deducted from my PayPal account. So what was a 13 euro fair turned into a 33 euro 5.6KM trip. It was probably my fault, but why is the app a mine field of hidden charges. Why did the driver lead me to believe I should pay by cash! I seriously felt like I’d been mugged. I sent a query and no one has gotten back to me. And to top it off the euro to GBP is lousy. I caught a bus back. Total fair 1 Euro 95 c. I’ll be deleted the app. Shame really it could have such potential.

Update: Uber have refunded me the fair. So I can’t really complain. I will give them another try:)",4
"I tried signing up to Uber, keeping in mind that I have never had an account with them, to find my details blocked from the app, Uber, which I though was very strange to find out my information was being used for an account I didn’t not know about or used. After contacting Uber’s help service via email, they responded in a different language asking me to translate my email into their language. Following that, I then asked for my information to be unlinked from the account that was in use (obviously for safety reasons) which took a total of 6 days. Then my number seemed to be blocked from Uber too, which I also had to ask to be unblocked so I could sign up to Uber, which took a total of four days. After unlinking and unblocking my details and information. To finally think I can successfully create an Uber account on the app, I was terribly wrong. After reading the terms and conditions and policies, which to add takes a very long time, was instructions state, so clicked the arrow below confirming that I agree with the terms&conditions etc. to find that it’s won’t even load onto the next stage of signing up. So in total it had taken me 11 days to not even fully be able to create and access an Uber riding account. I fully believe I have wasted time in trying and is not worth all of the hassle.",1
"I was involved in an incident where I felt I had to leave the car before the journey started. As soon as I left the car I realised my bag was still inside. I went to open the car and the driver began to drive away. I said “I’ve left my bag” but the driver (having clearly heard this) continued to drive. I sprinted after the car for at least 100 metres in slow traffic. For the most part being right next to the driver. Shouting at the top of my voice “my bag” he just looked at me and drove away. At 4 am I was stranded with no wallet or house keys. I called Uber and after 2 hours of being on hold or cut off. I was finally told it was being treated as a lost item and the driver had 72 hours to return my belongings to an office where I will have to go to collect them. I was charged for the booking. I’m still currently without house keys, wallet and car keys and it seems Uber have very little sympathy in regards to the situation I am in because of one of their drivers. No one I speak to there after the barrage of phone calls I have made. Seems to actually care. They are just bumbling on about procedures and such. I am appalled at their reaction to such a serious incident. I hope people are aware that Uber will immediately  try and cover themselves if a partner/driver’s behaviour results in loss or damage to their customers’ property.",1
"Been a user for quite a long time now and every single time I take a ride, no matter the time of day or the country where I use the service, there is an issue and I end up being charged more. How is it possible that I have anything to do with traffic or road closure and please explain what control do customers have over such a thing or hold any responsibility to end up being charged for it. It is outrageous!! Nobody wants to get home sooner than me, therefore traffic and rerouting ARE indeed an inconvenience for me too. How should I be charged for it? I am the one going the long way to a pick up point when the driver moves it to his convenience and I’m the one being charged for it. The hell!!?!!?? Wasn’t I the one waiting for the Uber? I should be the one charging for the not-so-up-to-date location of the driver. And is Uber going to pay for my cracked iPhone screen that fell on the road when I was literally ushed out the cab? Of course not! Then why on earth should we pay all the extra nonsense that they charge when a price was settled upfront and you’re supposed to have real time info to base the trip estimation on? Uber holds the handle, that’s why. Well, I’m now deleting the app, I’ve had enough of such unlawful and abusive scammers.",1
"If the App looks great and is easy to use, if the concept is great and the prices perfect (for usage in London mostly, even when prices are bumped up in high demand times), the App uses a lot of battery (I run an iPhone, with a new battery) when searching for a driver and it is not uncommon to have the drivers cancelling. This happened to my family, friends and me on many occasions, last night once again, few cancellations in a row, which can leave the person ordering in a very, very awkward position (as it happened many times to ladies family and friends, or me). This sounds like a small issue, yet, when you rely on a safe means of transport to get home and this happens, it is very enticing to go back to Black Cabs and Minicabs...
And if London’s Uber drivers I have encounters so far are always very polite, the cars clean and the service good (with a couple of exceptions over the years), Paris’s one has been a real disappointment (dirty cars, bad driving, no sense of the direction and knowledge of the city and sometimes not even the registered driver).
That point of multiple cancellations should really be reviewed, as it won’t be long before we shift to another service provider...",3
"My wife and I were in Lille France for the great Braderie antiques fair 30th of August to 1st September we couldn’t take our Motorhome because there was height restrictions on car park barriers so we decided to use Uber who we always use all over Europe and have never had a problem with except yesterday Sunday 1st sept our driver bidal picked us up at a campsite at Aubers about 30 kilometres from the Antiques fair we paid asking price and he said he would come back for us because it was a nightmare with cancelled buses etc, we agreed a price of 30 euros and arranged a place to be picked up and contacted him for 45 minutes telling him we were waiting outside Novotel hotel and he just didn’t reply with one text message or did he answer his phone no matter how many times we tried he just stranded us there after 50 minutes we had to walk about a mile to the metro get a long tram ride to Saint Philibert then phone for another Uber car which came swiftly the drivers name was Honourae who was great and understanding. It took us nearly two hours to get back to base where we missed a dinner engagement. We think Uber should vet there drivers a bit better. We also think Bidal realised he wasn’t going to make enough money with what we agreed on so he couldn’t be bothered. Thanks Bidal you ruined the start of our holiday.
VV",1
"Usually I love Uber but my experiences recently have changed my mind. I used Uber while on holiday in Albufeira and was pleasantly surprised at the low rates, little did I know the low price was paralleled with low customer service. I ordered an Uber after a night on the strip with my friend. She has cerebral palsy and has difficulty walking. All we did was get in the car and Manuel our driver shouted “get out!!”. I have never been so confused and apalled in my life. We are used to people being disrespectful towards us and making rude remarks but never have we ever been denied a service that we paid for. I asked him why he wanted us to leave and all he did was shout at us again and again telling us to get out. He drove us to the end of the strip and threatened to call the police if we did not get out of his car. I was fuming and told him to call the police as we had nothing wrong but we got out anyway to avoid further issues as he was being very demanding. Then to put the cherry on top he proceeds to drive as if we were on our trip and charged me €4.88! I was not aware that we had to pay for harassment. Maybe things are different in Portugal. I am trying to report the issue to Uber and am having great difficulty so have decided to leave a review and maybe that will get me my Euros back.",1
"Uber need to put in place a better system to prove when someone is causing damage during a journey. I had a bitter experience when I realised that I was charged £80 for someone’s misbehaviour resulting in paying the cleaning fee. There is no step for users to access before getting charged - to prove that this incidence was not caused during your ride. The problem is any drivers can report an incident by taking a picture and Uber will of course charge user straight away but without verifying whether the incident happened in your ride OR IN THE RIDE NEXT AFTER (Which was my case). Should there be cameras in the cars then? Or should user of Uber App take a picture after each ride to dispute the false accusation? How frustrating now trying to resolve that problem through the app on “help” tab which can take up to days before a problem can be resolved. In the app, Uber won’t hesitate to show us the facts: images of the damage which was vomit all over the place. How nice to see someone else intoxication when again this was not caused in your ride. Why cannot we have a message inbox involving both the driver and a third party from Uber to resolve an issue quicker. Until now this problem is still not resolved and I have pay for someone misconduct.",1
"*EDIT* It’s nice to know that Uber like to regurgitate its replies as a ‘one size fits all’ response. However, it doesn’t detract from the fact that we had a deeply horrible experience. As someone travelling home alone, I found my driver to be aggressive and intimidating. I can give you his details, Uber,  but it’s made nervous about using your service again. Couple that with the fact you can’t get one. So it’s almost a loose- loose situation that I don’t want to find myself in. I use a black cab app now, it was such a personable and safe experience. Nuff said.
********************************
It’s weird, since the whole ‘getting rid of Uber’ thing in London, then the subsequent reversal of plans, Uber’s massively gone down in terms of service/price/time efficiency. Everyone I know is saying it. I ordered an Uber X this evening and waited 20mins, 5 different drivers popped up. Then nobody ever turned up. It never used to be like that. I hate to say it- black cabs are safer, more reliable, quicker and are THE SAME PRICE. Sorry, not hard to argue. Also, the last two times I’ve been in an Uber, the guys been nasty and weird. It’s a shame because there are a lot of hard working Uber drivers out there. Still, wouldn’t use anymore. I don’t trust it and it’s takes way too long to use.",1
"Uber at times can be amazing as it's a cheap reliable way to travel. Have taken probably hundreds of uber trips now however, recently there has been an issue for me as it seems that there is a constant surcharge every time I want to go anywhere making my journey way to expensive. For example getting to work used to cost £6 now it says surcharge £15-18 because it's popular but that could be a Monday night at 10pm I doubt it's that popular. It's actually become cheaper to just hail a black cab or use conventional taxi firms which is a shame because I really did like using uber before. As well as this I've had a few drivers say it's been hard to find me as when you select where your location is and put the pin down it doesn't matter where you put it on a street the address is always the same just a generic house number e.g. 12 for every house on the street. 

If uber could sort the pricing problem I would highly recommend them but unfortunately charging almost 3x the usual price has just completely eliminated them as an option for me anymore. A cap on surcharge pricing would be a helpful solution.",3
