review,rating
"The price charged was 80 % more than the estimate given. The traffic was very light and no delays. I went with Taxify the day before, the same route, the estimate given by Taxify was in line with what I was charged. Try phoning or emailing Uber. It would be easier to get through to Buckingham Palace than trying to communicate with Uber. Even when I replied to an email received from them, my email was rejected. Their excuse for the inflated fare was that my destination did not match where I was dropped off, yet the driver picked me at the correct point and dropped me off at the correct destination. I said hello to the driver, and when I exited the vehicle I said thank you and goodbye, I never engaged the driver in conversation. I am going to dispute the amount with Amex, however I hope Uber sort it out and credit me. I am amazed at the number of various companies offering services that do not have a phone line or email address to log a complaint, it’s as if they are happy to accept your business but not interested if you have a problem.",1
"The App needs to be revised to allow for users to comment on trips or raise complaints, including in instances when the complaint is intended for the other driver and not necessarily the one who picked the customer up (as thy may not be at fault). Some drivers abuse the system by picking and choosing the trips they prefer, thus inconveniencing customers. They cancel trips without giving any reason, so that they can pick others that offer more money. I experienced this yesterday when I requested an Uber to pick me up from the Lanseria Airport. The App indicated that the vehicle was on its way to me, 5 minutes away, but then suddenly, the vehicle and driver details changed, and the time of arrival increased to 10 minutes, yet I saw the very vehicle that was supposed to pick me up arriving at the airport and picking someone else up. This is unfair and inconveniencing. Such drivers must be disciplined for treating customers badly just make more money.",3
"Uber is running a scam for those that use card payments on several occasions when I request using a card and then if the trip happens to get cancelled by me or the driver they never refunded me the money, because they have this tendency of deducting the payment as you request even before the driver accepts the ride even today I was requesting 110 rands trip and then the driver cancelled on me they never refunded me my money. I don’t understand how they expect you to request another ride if they have not refunded you that initial money that they took from your account and there is no way to get a hold of them there’s no way communicating them with regards to this sort of issue so that they can refund your money you end up never getting your money back. to me this has happened on several occasions not only once I wouldn’t recommend Uber to anyone who is requesting using their card details.",1
"I tried requesting an Uber to get from the place I drop my vehicle to be serviced back home. However, Uber could not connect me to a driver. This is not the first time that this has happened. I had to then call my wife and ask her to fetch me, which required her to wake up our sick daughter and bring take her out of the house in the cold winter weather. What is the point of Uber if I cannot hail a driver, or if it is extremely effortful and time consuming to wait for a driver to accept my request? I understand that drivers face challenges in terms of the rising cost of fuel, which disincentivises them from taking shorter trips, however as the platform provider Uber should be adapting so that its customers (i.e. riders AND drivers) continue to have a good experience. In the lack of any change to rectify this situation, I don’t see Uber enjoying much patronage from myself and customers like me.",1
"Ugh, I'm so done with Uber! It's only good for when you have absolutely nothing else to do and no sense of urgency whatsoever. Their discounts are a total joke - they just lead to slow or non-existent rides because drivers don't want to accept them. And good luck trying to turn off the discounts - it's impossible!

You'll be stuck waiting 20-30 minutes just to get connected to a driver, and when you finally do, Uber has the nerve to reverse the discounted fee and charge you full price without even asking! It's like they think they can just take your money whenever they feel like it. And don't even get me started on the ""convenience"" of paying with a card - it's just an excuse for them to scam you.

I'm so over Uber's nonsense. Bolt is the clear winner here - at least they don't waste your time and money with fake discounts and shady business practices.",1
"Requested an Uber the first time and the driver Texted asking where I’m going. I proceeded to tell him, and even after that he asked “where??”. I then asked if the Uber app doesn’t show the destination, and he responded saying it doesn’t. I cancelled because I felt unsafe.

Requested another Uber right after, and the app says “Driver is 6 minutes away” and it’s been almost 30 minutes now. I have tried calling and texting him to no avail and he just ignores the texts. He texted in the beginning saying he’s too far but I couldn’t cancel without being charged because “he’s on his way” . I asked him to cancel so I don’t get charged, but he never responded after that. Since then I’ve called twice and sent several texts. I’m a student and I really don’t have money to waste on such and this is such an unsafe situation, I can’t imagine if I was in a place idk waiting for the “6 minutes” which turns into a whole 45 minutes.

Do better",1
"Uber is super, I am grateful to the person who brought this concept, it really works. The service, security, the recruiting processes, the cars, personality, professionalism, monitoring the trip, look I can go on and on. I thank God for this, due to my medical condition I cannot wake up early and jump off my bed to take my kids to school, but with the help of Uber I know my kids are safely dropped cause I’m monitoring the route, I wish the problems with the local taxi drivers can stop. If possible they need to be equipped I know it will be hard because of their behavior and some their criminal records. My second wish is if we can use satellite to see the route we will be 100,10% comfortable. I’m happy 🙋🏻‍♀️🙏❤️💃🏼👌🏼👍🏻👍🏻😂.",5
"From directing the driver to the pick-up point selected in the app, to navigating during trips, the app has gotten worse with each update! I use an iPhone and never have issues with other GPS-based apps for location sharing or navigation, so I don’t understand why the Uber app/platform sends wrong pick-up locations to drivers, making the process a horrible experience.

Then there’s the in-trip navigation that’s often so way off that the journey becomes longer and consequently costs more. I’ve had to resort to directing the drivers using Waze or Here maps apps on my trips.

Countless regular updates to the app and issues like the above don’t get fixed. This causes a lot of friction between passengers and drivers and making journeys with Uber less than pleasant these days!",3
"I have been a LOYAL uber driver user for years. I have easily driven in over a 150 ubers, yet generally I am left quite disappointed.

I drive quite lengthy trips, and pay a heavty fee each and every time. 9 out of the 10 times I talk to my drivers, they complain about being underpaid. Where is all my money going to??

Most vehicles are in ROUGH state. Many of them do not smell pleasant, and are quite worn-through. I have driven with a few uber drivers that do not practice safe driving protocols in the slightest. Many of which do not even use indicators. My last uber ride, the driver did not even have a driving permit. Previously, I’ve driven with a driver who did not have a rear view mirror (and we drove a long trip).

Recently, a new level of disappointment has been reached. Everyday, there are never ubers available in my area, and I am in Cape Town right across a busy shopping mall (Cape Gate, Northern Suburbs). 

It is extremely disappointing having spent this much money towards your company, and more often than not, it does NOT reflect in quality or service.

Sorry, but Uber South Africa seriously needs to re-strategise in a whole, because at this point your company is a pure money making scheme.",2
"There’s this weird happen that they have nowadays where they authorize payments from YOUR account without asking. First they took an amount out of my account and told me that someone else was using my account and when I asked them to let me know which email address was supposedly using my account, turns out it was mine. They never got back to me on that. Now they have a nasty habit of showing one amount on your receipt and one amount as your trip is ongoing and then deduct a different amount on your bank card but day by day they are becoming scammers. I say scammers because if I ask you why the receipt says something different from my account and all you have to say is “there was some suspicious activity” and then not be able to explain the supposed activity is scamming. So if I would advise people to use cash because at least then they can’t scam you.",1
"I have twice now had episodes of having left something in an Uber. When I contact Uber they tell me that they will refer me to the email team. When I do that I simply get no response or just a computer generated response that tells me that no response is required. I ultimately had to advertise it on Facebook and then after 8 days the Uber driver called and I got my daughters phone back.

The same thing has happened now. I have been calling and emailing since dec 31 - I still have had response from Patrick!!!

That’s what happens when you’re  a monopoly!! It’s a disgrace",5
"Yesterday evening, I called an Uber, and the app showed me that a car was on its way, capable of taking two passengers. However, a delivery van arrived instead. The driver informed me that he was there to pick up a parcel for delivery, based on the information he received. I explained that there must be a mistake in the Uber app and asked him to cancel the trip. I then called for another Uber, double-checking my request to ensure I hadn’t selected the wrong service.

Unfortunately, a delivery van arrived again, and the same mix-up happened for a third time. Eventually, I had to arrange alternative transport. Later, for my return trip, I used Uber again since I had no other options. This time, a proper vehicle arrived, but I was charged double the usual fare. This experience was disappointing and frustrating.

To add to this, two of the previous drivers on motorbikes were visibly upset and accused me of lying about the incorrect service request, which was upsetting.

When I tried to report this issue through the Uber app, I was disappointed to find that there were no options to properly address my concerns. I would appreciate it if Uber could review my experience, as it has left me hesitant to use the service in the future.",1
"I had a tremendously frustrating and disappointing experience with Uber’s package delivery service. I urgently needed to send a client package, and it was picked up as scheduled by a driver named Mosweu Jonas on Thursday at 10:50. However, the service completely failed as the driver ended the trip prematurely and started another, without delivering my package.

To make matters worse, Uber’s client support has been non-existent. Despite my repeated attempts to reach out through emails and visits to their Parktown and Kramerville offices, there’s been no assistance or dedicated team to address my issue. This lack of support is unacceptable, especially in a situation where timely delivery is critical.

As of now, it’s Monday, and not only is my package still missing, but I’ve also been denied entry to the Kramerville office by security when I tried to inquire about my package. Additionally, Uber has not issued any refund for the undelivered package nor provided any information on its whereabouts.

This experience has left me deeply dissatisfied with Uber’s services. The lack of accountability and customer support in resolving such a critical issue is alarming and has caused significant inconvenience and potential loss to my business.",1
"I spent over 40minutes trying to book a driver from Cape Town Int Airport but they all cancelled - more than 30 drivers!!! Bolt was the same, to the point where I was confirming requests on both apps simultaneously to try get home!! A private taxi driver then explained that it’s because the price is too low and doesn’t benefit the driver enough to make the trip, why is this my problem?!? Pay them properly and charge correctly so we can book a ride and not be standing at the airport or on the street late at night waiting for a driver to confirm.",5
"It requested that I pay twice for a ride. Harassed me about it and then the app finally figured out that I had already payed. Also this payment request was super vague and I had to check my bank receipts to figure out where this random number they were charging me was coming from. Also getting rides recently has been a hassle. I never bother drivers, I always greet and say thanks for the ride but I’m still sitting on a 4.2 rating. Apparently it’s because I’m not tipping every driver which honestly shouldn’t bring my rating down this much. I do tip but if all the driver does is chat loudly on the phone through the entire ride I’m obviously not tipping. I will still give them 5 starts always because I arrived at my destination intact, but tipping on a ride that is already R200+ should not be a must.",1
"Recently I requested a ride , but then cancelled because I had another app open with a driver accepting .. I’ve then since cancelled my trip on Uber . However now I’m finding problems with the app not allowing me to request a driver when confirming location or the amount for different options per rides doesn’t show ? When I select the confirm button the cars doesn’t appear ! So idk I haven deleted the app and I have logged out , and signed back on.. and still is it an iPhone problem ? Please help me I use the app quite often . There ain’t options on the app that tells me to convey my current problem I’m facing … hope this can be fixed",4
"Every time the app updates it requires me to sign in again. This would be okay, if the sign in worked. After I press sign in; the page where you enter your phone number doesn’t come up. It just stays blank. Then I may be lucky enough to get through to the page where I can load my phone number, but then after I do that it tells me “oops! Server error!”. This has happened multiple times and is getting very frustrating… as I am a student and rely on Uber for transport to places that are too far to walk. Frankly, it’s dangerous, as it gives no warning to when it will stop, and I could easily be stranded somewhere. Please may you fix this. I continuously am deleting and reinstalling the app, restarting my phone etc. But still, it does this each time. Disappointed.",1
"I’m tired of having to pay so much more money than agreed on initially every time the drivers your brand hires don’t know how to get to the destinations requested and rely solely on the Uber navigation system to guide them there which so far, without fail, has always taken the wrong or an extremely extended route to the destination. I feel like I’m being robbed by Uber every time this happens, especially when I can’t help the driver navigate correctly because I’m on a business call or any other distraction for that matter. 

This last trip I took changed me +R100 more than what I’d budgeted for, leaving me stranded at a time of the year when every coin is precious. It’s honestly not fair and it’s turning me and my community off this Brand completely. 

The worst thing is knowing that nothing will be done about this.",1
"My account was recently blocked without warning or explanation. I only became aware of it when I tried to hail a ride at 2am while far from home - leaving me stranded with no way of contacting Uber (the “help” button loaded a page with a 404 error). When I was eventually able to find a way to make contact the following day, all I got in reply was a “we need to verify your payment methods and will unblock your account once this is done”.
No apology.
And very strange because I had been using the payment methods for years, so why the sudden urgency (and lack of warning)? Surely you’d just ask rather than blocking an account (without explaining why it was blocked)?
Dubious - and irresponsible. If I were a woman and got stranded in the middle of the night because of this, just imagine the possible consequences!",1
"I am currently sitting in traffic because of Uber's routing system. The routing system gave a route to my driver and I which took us DIRECTLY into increasing traffic. Even though a much faster route that was available on Google Maps, was not suggested. 

This is not the first time I am sitting with this problem. I have been using Uber to get to the same destination for over a month. There are so many faster routes to get to this place, once again, provided by Google Maps which Uber just doesn't suggest. 

I hope to see an update to fix this problem or an integration of Google Maps , for drivers.",4
"Uber ZA has to be the WORST! Not only do they double or triple charge you on NUMEROUS OCCASIONS and alter your fare amount when using your card but they also have very rude and disrespectful drivers and they’ve removed their support phone number so there’s no way of reaching them and laying an immediate complaint!
My driver-Avumile who drives a Polo Volkswagen and frequents around Erica Square in Belhar-claimed to have arrived at the destination and I had been outside waiting for him and was rained on trying to look for his car but could not spot him and when I texted him to ask where he was he responded so RUDELY and DISRESPECTFULLY and then cancelled my ride and taking my money! If Uber would like to know I was almost robbed after your incompetent and ill mannered driver left me hanging!
I have given Uber chances on chances but now? Not anymore.",1
My reason is the fact I lost my AirPods in the Uber and I tracked them for a whole 2 days and I had no way of contacting the driver through the app once the trip was finished I tried calling him but Uber would only let me call once and he never answered the phone just add a message button on the finished trips we don’t need the person number or address just a way to contact with the driver in case of a lost item also going through Ubers way of trying to get ahold of the driver is a total waste of time so just add the button even if it’s for 24 hours after the trip it will still help a bunch because now I have to go out of my way and track down this poor man and ask him to give my my AirPods.,2
"I don’t know what’s happening with this App or Uber as a whole. I’ve been struggling to find drivers for the past few weeks and arriving late or being delayed due to their waiting time. 
In addition to that  they deduct money from your account prior to even confirming your trip or finding a driver. 
The routes being taken to short distance areas lead to being longer than usual as the the drivers or Uber suggest a longer route. 
Then you have the app allowing a driver that’s 13 minutes away accepting your trip like how is that even logical! Uber is about convenience but at the moment it is dismally failing at providing that! 

I’ve been using Uber for more than 5 years and in all my years I’ve never experienced such inconvenience and disappointment. 

Right now as I type this I’ve been requesting since 8am for a ride and I have been having people 13 minutes or 10 minutes away accepting my trips after waiting for another 10 minutes to even get a ride and again I will be late no matter how punctual you may try to be, Uber is not about your business at all…",2
"I’m taking the time to thank all the drivers that get us home safely. For all the good conversations they make. I have been a difficult client to one or two drivers, as would anyone using Uber regularly as we all have bad days, and I’m sorry to those that I’ve had those experiences with, which are very few and far between. Thank you Uber, for the platform that allows safe and secure transport.

To all the drivers, thank you for all your hard work. I promise 99% of us appreciate you.

Keep it going! 🙏",5
"I’m extremely disappointed with how Uber has been charging my card lately. I got double charged for a single trip and when the money was reversed it was smaller than the original. This is becoming a pattern, so much so that I withdraw money before ordering a car. It is an extreme inconvenience especially when the drivers themselves don’t have change and we have to make a stop somewhere to get change. Even with Uber eats the same thing happens. It’s not only the money they take that’s the problem but also the fact that each transaction is a bank charge. What a nightmare!",4
"You cannot trust Uber anymore. The time spent waiting just to try find a ride keeps getting longer and longer and when you do find one they cancel the trip.

The drivers also complain about how Uber prices are too low… and I was paying surcharges at the time. In another ride I asked the driver to stick to the highways (because it was late at night) and he said Uber pays too little for me to take longer routes - I had to pay him cash to take the highways.

I also don’t feel safe giving the drivers poor ratings because often they’re dropping me off at my home and I don’t know if they know who rated them? If the rating comes through immediately after the ride it’s not hard to guess.",2
"I don’t know how many times I have given Uber a chance, and they disappointed 9/10 times. I have been late so many times, consecutively, how does it take 15 minutes to get a ride and then the driver’s two minutes is 5 minutes and then on top of that, a 10 minute trip turns to 15 minutes, I am honestly done with this app, do better guys honestly. I don’t usually leave reviews for anything unless it’s good feedback but right now, I’m writing this because I’m angry and disappointed, after so many times of taking it, I can’t anymore. I’m hurt actually, I woke up early because I know the app is terrible with time in terms of finding a driver and requested 15 minutes before my actual leaving time and guess what, I was still late. Just do better!",1
"The Uber app has been incorrectly taking money from my account. This is a problem which this company doesn’t seem to be interested in fixing, so new Users please be cautious with this app and DO NOT add your bank card as your payment method, use cash instead, I understand this might be an inconvenience to most but keeping your hard earned money safe is much better than getting small sums of it taken from your account multiple times throughout the year. I’ve had family and friends also experience this problem. Do not trust the Uber App with your banking details…they WILL deduct money from your account whenever they want and only  give back half of the money they took as a “payment correction”.",1
Since arriving back in SA a few weeks ago I’ve been able to use Uber and Uber Eats without hassles. However a few days ago all of a sudden only cash payments were accepted on my account due to activities on my account overstepping “terms and conditions”. Upon further enquiry I was told that there was “fraudulent activity” on my account without proof of exactly what was done wrong or without effort of further investigation. I am still unable to pay with anything except for cash and was told their decision was final.,5
Terrible after ride support. Something to be weary of when using Uber. Left my keys in the car they fell out my pocket when I got out. Could not get hold of the driver to speak to him personally to see if he had my keys. Driver didn’t return my call seems like the drivers Uber allows to use the app are unable to use the app properly. Zero help from Uber find it a disgusting company. The fact I couldn’t get into my flat that night and only managed to get access the following day around noon due to a simple error that could have been fixed if I was able to contact the driver seems mind blowing. Will definitely think twice when I consider using Uber. Beware riders standards of drivers and vehicles is low and is a risk every time you get into an Uber.,1
"It’s unfortunate that we only ever really get to rate the poor drivers and not Uber as a service. 
Are there no more Uber’s in the Bedfordview area?
Also, what’s going on with the in-app navigator? 
I can’t be giving directions to every driver that takes my trip… Using Uber to get to work has become a hassle and I request always having to keep in mind that I might be late because a) there are no cars available or b) my driver keeps being taken off route. 
Unacceptable.",5
"I have been using uber for quite some time now and I am very familiar with the app. Overall I have had exceptional service and the upgrades to the apps features have only made it easier for customers. I would like to however suggest that we have better location points in the sense that when you select a pickup point the driver does not go to that specific point. This could just be a connection issue or with the GPS, but it gives some trouble now and then. Other than that I am satisfied and can always rely on Uber. #Happycustomer",5
I’m so disappointed at how Uber would take money from my account few hours from a trip I already paid for and reverse it back but not the same amount … for example I would request a trip for R50 and immediately I get a driver it would debit that amount from my account then few minutes later it would debit again R50 from my account then reverse it back but it will reverse R48 or R48 … please help with that cause it’s a bit annoying and disappointing,5
"Uber is honestly awful. Their customer service is a joke, their app is pathetic and their services are set up in a way that is catered to making sure people are treated like dirt. Uber would rather let people drive drunk or sleep on the street or die than make sure they get home safe, but oh will they take your money. They make sure they get their cut, regardless of your experience. I use Uber because I have to. I’m a woman living in South Africa and we don’t have public transport so I have to use Uber. But time and again it’s been made clear to me that Uber has no respect for me as a customer or a human being. I hope eventually one day we can be rid of garbage companies like Uber. I’d rather hire their driver privately. None of them have ever treated me like Uber does on a regular basis.",1
"Uber claims that I have to pay a fee of R72 today when the trip was apparently booked on the 16 August. I however did not book this trip at all because I was not in the country they also do this with trips after all the trips they will take a calculated fee for themselves and make it look like the trip was longer than expected meanwhile it was not, Uber stop trying to steal money from us I don’t appreciate you asking me to pay for a trip I never took.",5
"I am unable to request a ride on Uber. I cannot select my pick up on Uber app it just says error has occurred please try again later. I have tried from my parents phones, friends have also tried and we are ALL experiencing the same thing. I have logged an issue on the app but all the agent told me to do was delete the app and reinstall it? Considering I need to use Uber now and just updated the app yesterday I find this ridiculous. Please sort out your issues Uber !",5
"I would like to appreciate his patience and care.  My sister was traveling from joburg to pretoria for the first time. Her phone unfortunately was off due to low battery before he can call her ,the driver had to look for her with the description i gave him . He took more than 20 minutes looking for her. May God bless him. He’s very patient and understanding. If it wasn’t for him I don’t know what would have happened to my baby sister. Thank you very much keep on the good work you are doing.",5
"I ordered from Uber Eats via this app and waited for my food to arrive. As soon as I ordered, I waited outside TWO gates of the property, and there was a security guard. The app kept saying its 2 minutes away, 1 minute away but there was no sign of any driver. After 1 hour, the security guards even said there was no driver. The delivery guy sent a picture of the food, but that floor was NOWHERE NEAR the look of the main gate’s floors. They said they contacted me, nothing came through. I tried to phone their support, but they said now it’s on text. That AI was very useless, not giving me a refund, credits OR my food is absolutely atrocious. If you want your food or your money back, just order from MrD😃, because they are very trustworthy!!",1
"I requested a card payment trip on the app, the payment went through and the money was paid from my account, I then cancelled the trip and never got my money back, however I was charged a cancellation fee. It’s been over 24 hrs and the R270 that I paid for a trip that I didn’t take still hasn’t been reversed into my account. It’s not the first time this has happened, and quite frankly I am sick of it happening. Uber I want my money back!!!!",5
"Many times I have paid in cash then the drive don’t have change. Which is ok as I ask them to credit the change to my account. But what not ok is later I learn the driver never credited the account. It’s not easy nor simple to report this as there are no options. 

Yes I know I should wait to make sure before I get out the vehicle but most days I’m rushing and just don’t have the time. I trust the drivers to do this and yet they don’t. And it’s a long process getting a refund. 

Otherwise I love the app. Use it daily",4
"I ordered using your app just as I am tracking my delivery your app became unresponsive I open and closed the app countless times with no success. I resorted to deleting the app and installing it again and to my surprise my order reflects as delivered and I am informed the driver contacted me with no luck so I will not get a refund. Please tell me how is it my fault that your app was not responsive to make matters worse I have not received the food or my money back?

You’ve definitely lost me as a customer.",5
"It’s a really great service that has always gotten me to and from destinations reliably. Other services I found I’d struggle to quickly get a ride, but not with Uber. The drivers I’ve had, have all been good and I have not had any issues so far.  I also like the different features such as acting as an adhoc courier, the Uber collect feature has been nifty for me once or twice. I also like that you are able to share ones ride status, which is good to have.",5
"I’ve been experiencing a problem with my family profile for a week now. I’ve been in contact with the support team countless times since then and they all give me the same scripted, generic answer and my problem has still not been resolved. “They are looking into it” but they can’t tell what is causing the problem or how long I should wait for them to “look into it” or answer any of my simple questions, for that matter.",5
I was overcharged for trips multiple times when I got to the destination after the driver took took the correct route and we arrived at the estimated time and no reasons were provided for the overcharge. Help service not really helpful no one replies to your complaints and no refunds given. Help service is not helpful for the client it is placed in manner that it benefits Uber and not the client. Drivers refuse card trips and always want cash trips while Uber overcharges for cash trips. Drivers refuse to come to pick you up after they have taken your request so that you can be charged for a cancellation fee. The standard is dropping for Uber I’m not happy with your service.,1
"There is a massive problem with drivers canceling trips. I have just had 2 Uber Black drivers cancel on me and 3 regular Ubers. IN A ROW! I have been waiting to complete a trip for 30 minutes. The drivers know where you are and where you want to go before they accept, yet they accept, let you wait 5-15minutes and then cancel. I am on a university campus at 16:00. It is not dangerous. It always happens on Mondays. A few weeks ago I waited 20 minutes for one driver and he cancelled. There is no repercussion for these drivers. You can’t rate them. They don’t even show up on your history so that you could report them. If I waited 20 minutes then cancelled I would be charged. Why can I, as a customer be treated worse? This is a real problem.",1
